TImeStep,Flat,Ramp
880,-1020.412163,-2053.838092
881,-1015.41142,-2003.176352
882,-1024.580005,-2101.598759
883,-1166.674108,-1615.037544
884,-1158.631698,-1564.038646
885,-402.9070472,-1606.035444
886,-388.508525,-1592.035439
887,-396.3773748,-1614.873183
888,-548.5450799,-1986.502725
889,-527.5452633,-1984.501435
890,-527.06682,-2376.876994
891,-541.2625643,-2462.035313
892,-560.9537464,-2427.539743
893,-542.9539024,-1943.38416
894,-552.734525,-1932.384413
895,-569.2459458,-2322.671101
896,-543.2457284,-2374.170662
897,-434.1134899,-2370.89275
898,-426.2222045,-2378.389209
899,-447.0027453,-2339.893348
900,-437.0034082,-2332.893882
901,-439.0261059,-725.0310546
902,-436.1980408,-727.5299758
903,-1170.87118,-696.0342229
904,-1159.484167,-2251.743189
905,-1136.294666,-2677.88879
906,-1139.605881,-2721.653298
907,-1139.357773,-2718.653305
908,-1166.544864,-2718.653305
909,-1197.08199,-2765.150734
910,-418.5783269,-2380.767743
911,-404.591795,-2108.7056
912,-434.2101348,-2767.406591
913,-431.384397,-2386.267746
914,-428.494354,-2375.766213
915,-310.6683161,-2372.718965
916,-290.9184974,-2369.718965
917,-446.6871903,-2372.267945
918,-432.1258271,-2378.264505
919,-1044.387734,-2372.481433
920,-1039.227646,-2371.090018
921,-1040.738122,-2341.094023
922,-1041.547598,-2286.093898
923,-1051.895311,-2284.595267
924,-1055.552526,-2281.215586
925,-1047.060373,-722.7793996
926,-1049.552076,-985.0160691
927,-1038.551232,-1343.207497
928,-1045.722493,-762.3116866
929,-1038.722418,-766.3102437
930,-460.7130569,-804.8076207
931,-1188.125367,-764.8102502
932,-1187.393331,-717.8107646
933,-1084.062749,-752.809628
934,-1075.467817,-749.8096285
935,-1076.65055,-749.8096285
936,-1171.934156,-749.8096285
937,-1205.404368,-755.8090808
938,-1067.193118,-749.8090949
939,-1067.479975,-750.8093176
940,-1188.693347,-1113.249826
941,-462.226174,-1110.249583
942,-303.7288165,-1109.249584
943,-296.729641,-1153.747039
944,-457.1971338,-1113.749584
945,-445.492416,-724.3826116
946,-308.9494312,-719.9428087
947,-300.0723709,-719.9428085
948,-298.9202029,-1778.817436
949,-329.8103096,-776.5661821
950,-287.8628006,-469.4978808
951,-279.6376122,-461.4979165
952,-275.8174417,-461.4979166
953,-1050.607397,-464.9958799
954,-1036.527818,-432.5017239
955,-1057.964813,-472.9955925
956,-1035.445649,-508.541169
957,-1037.950046,-860.5155905
958,-1017.952247,-851.015594
959,-1000.955942,-865.6465151
960,-661.7592647,-654.5889401
961,-669.4801084,-1169.409252
962,-1017.351106,-1165.909252
963,-1008.712192,-1165.909252
964,-1043.324207,-1176.912269
965,-1025.445929,-1180.30103
966,-1183.644177,-1233.801404
967,-1174.492455,-1192.303908
968,-1057.022203,-1160.845149
969,-1077.663382,-801.8851699
970,-1206.038764,-485.089575
971,-1188.690051,-494.5857993
972,-1196.61655,-489.585245
973,-1179.616573,-483.585254
974,-1186.086822,-488.0856747
975,-291.2997693,-544.0855061
976,-281.6575698,-533.6619091
977,-281.8937826,-533.661881
978,-283.6176342,-146.4773326
979,-278.6183201,-96.97723768
980,-300.7242597,-60.47442173
981,-279.9800357,-52.97442998
982,-262.9799325,-2729.63591
983,-248.8937936,-59.66379958
984,-244.6162591,-1258.798018
985,-241.6161424,-1258.798063
986,-244.4544231,-1253.798063
987,-252.9497145,-1611.592564
988,-1192.30375,-1615.595653
989,-1178.247968,-1605.09565
990,-1180.157618,-1565.096538
991,-1175.177749,-1599.886172
992,-1188.943517,-1598.982598
993,-400.5537598,-1201.985147
994,-377.5534729,-2365.670992
995,-1198.069431,-2461.204332
996,-1168.345834,-2459.204596
997,-1166.345845,-2464.704745
998,-1166.345845,-2416.704629
999,-1166.345845,-1000.301078
1000,-1176.45668,-910.3127434
1001,-1165.456693,-903.8127558
1002,-118.2376876,-15.42497918
1003,-92.35532905,-59.44033801
1004,-120.0480554,-66.90656684
1005,-124.2864416,-55.51093791
1006,-128.7269016,-57.00360024
1007,-152.7870056,-56.00969487
1008,-169.1240224,-57.01464206
1009,-137.4137772,-53.51456837
1010,-133.4123573,-53.51456834
1011,-133.4123448,-57.40048911
1012,-309.922357,-54.62334397
1013,-298.0810194,-365.6345742
1014,-292.08197,-368.126021
1015,-285.3036782,-362.1262033
1016,-295.3173079,-364.1264396
1017,-143.6220195,-323.6300752
1018,-129.4897325,-327.2773938
1019,-125.4892726,-322.7774124
1020,-125.489261,-324.279482
1021,-125.4892609,-324.0180321
1022,-146.4059072,-332.8493607
1023,-158.9692852,-325.8516431
1024,-136.9935457,-1658.197973
1025,-136.9934128,-1689.199296
1026,-136.9934117,-1685.199325
1027,-136.9934116,-1662.698366
1028,-295.9709877,-500.2885321
1029,-278.9702261,-493.2885752
1030,-407.5692252,-494.5826167
1031,-404.5131218,-493.0826209
1032,-401.3945152,-2004.137224
1033,-544.6687997,-2009.616043
1034,-430.2647981,-2744.646829
1035,-1187.487379,-2747.884251
1036,-1182.35611,-2648.03345
1037,-1181.470619,-2636.033447
1038,-1174.781759,-2636.033447
1039,-1167.375216,-2636.033447
1040,-1206.877915,-2683.04463
1041,-1191.901922,-2676.044614
1042,-1173.191142,-2677.424861
1043,-1173.190948,-2479.369308
1044,-1184.439934,-2475.869335
1045,-1177.774347,-2475.766499
1046,-1182.02044,-2679.825057
1047,-1173.088914,-2679.817224
1048,-1173.087985,-2680.566257
1049,-1087.161867,-2681.214509
1050,-1075.50372,-2373.97985
1051,-1056.993165,-2366.364848
1052,-1063.302112,-2366.36394
1053,-1059.805487,-2417.888807
1054,-1057.806128,-2722.748491
1055,-1069.593594,-2337.82041
1056,-1057.593668,-581.6921388
1057,-1051.8091,-610.1745065
1058,-1043.627352,-605.1683561
1059,-467.9925127,-602.6683561
1060,-620.6980495,-968.6045564
1061,-456.1792908,-1263.723638
1062,-474.2306087,-1262.719976
1063,-471.59862,-1261.219975
1064,-456.2996568,-1263.723667
1065,-450.3605044,-1275.229557
1066,-627.8914622,-1223.73746
1067,-616.954348,-946.4547701
1068,-621.1828626,-983.4296432
1069,-615.1824237,-971.9296805
1070,-626.3862532,-1029.429567
1071,-697.128516,-589.0410778
1072,-681.1315156,-532.0414677
1073,-681.1315309,-986.9296249
1074,-556.5537049,-1255.713658
1075,-536.4305364,-1253.719766
1076,-534.4320447,-1254.220097
1077,-572.0395676,-1252.220002
1078,-698.593429,-1253.215091
1079,-1188.730183,-1251.21509
1080,-1192.978696,-896.9495333
1081,-1195.392485,-891.9495241
1082,-1190.939347,-892.9496318
1083,-1180.939345,-863.4763165
1084,-1191.191669,-600.1117294
1085,-1186.763702,-461.2687824
1086,-1187.605022,-446.2664701
1087,-1179.605038,-446.7698843
1088,-1187.847318,-553.82216
1089,-1179.847298,-544.8222783
1090,-1179.847298,-509.8392544
1091,-1185.718079,-546.3336715
1092,-1179.718199,-521.8479433
1093,-1184.151712,-847.4658917
1094,-1213.613537,-848.9542949
1095,-1202.18164,-367.7342235
1096,-1196.181639,-731.3708107
1097,-1055.052161,-769.3564631
1098,-1161.728628,-732.3398508
1099,-1180.419317,-727.3452429
1100,-1166.196296,-729.8458212
1101,-1047.317374,-727.3406176
1102,-954.2583424,-727.8467772
1103,-935.3094233,-418.6458386
1104,-1061.67056,-814.2579234
1105,-940.9022237,-806.7548885
1106,-918.2231702,-851.7386634
1107,-905.2227312,-810.2527381
1108,-919.3040757,-420.0372155
1109,-1041.39395,-376.0439803
1110,-1038.628014,-374.6930552
1111,-909.2252206,-373.6930276
1112,-922.7783124,-373.6930276
1113,-904.7776796,-416.1864506
1114,-904.7776807,-416.8455571
1115,-904.7776808,-413.3457757
1116,-932.8712956,-416.0814836
1117,-921.8711568,-505.443498
1118,-921.8711538,-677.9779052
1119,-931.3842656,-673.9777429
1120,-1028.536421,-1086.957279
1121,-1041.077695,-619.4366043
1122,-1019.078038,-737.1529418
1123,-1019.07804,-734.6529506
1124,-1050.877156,-734.6529506
1125,-603.5392213,-781.138049
1126,-596.5381631,-775.637977
1127,-405.3245996,-774.6379641
1128,-398.3199874,-660.2587013
1129,-1052.625717,-2693.42732
1130,-1040.626906,-2736.452551
1131,-1040.626912,-661.2790813
1132,-1043.179259,-659.7785519
1133,-1069.925968,-800.0771963
1134,-1048.09164,-762.0623312
1135,-1039.839591,-761.06296
1136,-1037.836628,-454.3338687
1137,-1037.836617,-2018.314376
1138,-1037.836617,-2376.755061
1139,-1181.731584,-2772.575535
1140,-1174.731606,-2724.585113
1141,-1176.220136,-447.4294579
1142,-1174.594486,-486.9434634
1143,-1158.606599,-484.4431754
1144,-1158.356536,-481.9431544
1145,-1162.152991,-481.9431544
1146,-1158.698949,-497.4787375
1147,-1043.725632,-481.9787369
1148,-1044.65069,-484.4790255
1149,-607.4970627,-481.9790442
1150,-605.2474991,-800.8528279
1151,-596.2476863,-795.8107576
1152,-596.2476869,-796.1377589
1153,-596.2948516,-793.137785
1154,-662.2813632,-1164.836782
1155,-462.5884418,-1154.836783
1156,-457.4716794,-1158.154949
1157,-454.9426077,-1158.095864
1158,-433.0638936,-1158.096095
1159,-251.3201024,-1157.750885
1160,-249.3306873,-2019.943286
1161,-257.4494844,-1162.250899
1162,-255.5591856,-1206.749951
1163,-266.962275,-1205.24995
1164,-249.9620707,-1205.24995
1165,-249.9620688,-1205.24995
1166,-276.7569472,-1205.24995
1167,-253.8750909,-1206.248895
1168,-1201.918674,-1348.308533
1169,-1181.919284,-1363.855809
1170,-1190.697427,-1368.345123
1171,-1202.059391,-1169.788673
1172,-1193.835023,-1165.288664
1173,-1068.096126,-1169.777732
1174,-1047.044817,-1165.277745
1175,-1055.231449,-1132.259874
1176,-1049.33042,-1084.261165
1177,-921.2088842,-722.7223307
1178,-942.710277,-713.7236048
1179,-936.0533445,-1078.90894
1180,-1078.172145,-715.4503015
1181,-1068.819291,-761.431781
1182,-1058.055279,-811.4301009
1183,-1049.105884,-436.3131175
1184,-1061.290864,-426.3107074
1185,-1186.695768,-2687.685501
1186,-1175.176849,-2684.331149
1187,-264.6326957,-2641.819434
1188,-268.8814738,-2637.319437
1189,-266.1175272,-2637.319437
1190,-255.0292778,-2695.326998
1191,-252.0288882,-2057.140057
1192,-252.0288858,-2358.168281
1193,-389.1781422,-2353.430684
1194,-404.7648274,-2354.284849
1195,-1043.809931,-2351.784816
1196,-394.7679971,-2351.784816
1197,-378.8259155,-2356.796335
1198,-376.8262605,-2357.997608
1199,-376.8262637,-2359.987171
1200,-489.3780633,-2355.519022
1201,-484.3782801,-2354.129119
1202,-1150.094117,-2351.629129
1203,-1182.177771,-2351.629129
1204,-1193.855077,-2351.629129
1205,-1200.410063,-2358.646867
1206,-1042.824107,-2409.632946
1207,-520.6821914,-2410.570304
1208,-504.1387999,-2403.567903
1209,-340.2257574,-2097.170263
1210,-359.7282885,-2094.67237
1211,-337.728279,-2093.17237
1212,-334.4291597,-1711.164269
1213,-463.9228158,-1707.155593
1214,-571.9242422,-1674.17907
1215,-466.9179276,-1980.244718
1216,-388.0095546,-2022.724732
1217,-262.8547789,-2015.730279
1218,-266.4728851,-2013.175218
1219,-266.4755644,-2411.266668
1220,-264.7031091,-382.6361869
1221,-256.7035863,-378.1893296
1222,-283.8985073,-27.58674219
1223,-263.898158,-82.60585941
1224,-263.8981508,-134.6115025
1225,-263.8981507,-522.3197511
1226,-292.1929454,-19.2067522
1227,-280.1921248,-74.2018132
1228,-318.2761064,-573.1934094
1229,-300.2751646,-564.4866447
1230,-308.5731125,-2336.659949
1231,-300.5736346,-2723.191388
1232,-266.593521,-2716.691388
1233,-251.8088076,-2716.691388
1234,-254.659206,-2737.383496
1235,-269.1021078,-2721.8835
1236,-390.9250797,-2721.8835
1237,-384.9243274,-2721.95463
1238,-416.2241654,-2723.959564
1239,-433.2572466,-2723.461662
1240,-409.2247912,-2728.152488
1241,-1027.880286,-2774.621073
1242,-1020.822651,-2771.146828
1243,-1038.999379,-2763.349758
1244,-1213.101206,-2761.276543
1245,-1182.101195,-2417.927511
1246,-267.9413168,-2407.4272
1247,-258.4512154,-2373.257794
1248,-257.1842655,-2412.729438
1249,-252.1850064,-2405.235817
1250,-252.1850142,-2407.725123
1251,-252.123905,-2401.8014
1252,-274.2215265,-2406.814395
1253,-260.0323646,-2406.30708
1254,-113.0329647,-2407.316099
1255,-94.03419687,-2404.383276
1256,-94.03423558,-2404.816123
1257,-98.91462479,-2406.825125
1258,-118.7228073,-2408.80899
1259,-150.5318291,-2401.808991
1260,-129.5521972,-1165.058962
1261,-154.3435978,-1199.051822
1262,-145.3444778,-1192.551828
1263,-331.693591,-1595.562836
1264,-305.6928631,-1633.827486
1265,-313.4562191,-1597.340189
1266,-158.7404234,-1767.704716
1267,-1040.85108,-1927.584405
1268,-299.1118259,-1612.882481
1269,-287.0260125,-1611.882484
1270,-312.645577,-1545.820011
1271,-283.6453818,-2004.321484
1272,-134.5025516,-767.0613772
1273,-128.5045978,-381.8357717
1274,-128.5046099,-376.8415319
1275,-128.5046099,-377.8340543
1276,-128.5046099,-372.8341729
1277,-119.7206893,-372.834173
1278,-138.0712002,-18.96299427
1279,-107.4544756,-13.46300917
1280,-111.3787594,-58.97742407
1281,-103.6402077,-53.47741675
1282,-828.8394044,-18.46410646
1283,-104.6363569,-239.0904086
1284,-255.2169069,-600.2047649
1285,-270.7872937,-381.0256215
1286,-253.7873437,-385.283563
1287,-264.0729716,-689.8946521
1288,-399.2942329,-683.8946385
1289,-380.2937412,-683.8954414
1290,-385.144607,-687.8853464
1291,-380.172513,-1767.087061
1292,-551.9571254,-2359.277589
1293,-413.9312967,-2355.777584
1294,-288.3112621,-1972.881297
1295,-282.257536,-2335.328419
1296,-456.577295,-2325.732266
1297,-444.5713344,-2326.879383
1298,-436.5720591,-2022.312181
1299,-433.5721405,-1935.615845
1300,-325.5184882,-2332.879105
1301,-313.5168357,-2644.244462
1302,-232.7018448,-2635.744462
1303,-128.0814418,-2638.240888
1304,-108.0806788,-2637.240709
1305,-257.2670532,-2640.498697
1306,-419.335044,-2688.528311
1307,-400.3355691,-2678.946742
1308,-984.1132127,-2679.528306
1309,-408.3366071,-2668.98812
1310,-400.3355753,-2717.988533
1311,-400.3355687,-2374.782745
1312,-400.3355687,-2726.48853
1313,-269.6054357,-2726.17699
1314,-259.650719,-588.1413273
1315,-388.5467637,-585.1413445
1316,-384.1426589,-587.1454442
1317,-378.3077512,-1837.127676
1318,-378.7623788,-1835.627672
1319,-356.7621113,-2373.374605
1320,-1197.978259,-2367.866187
1321,-1182.927935,-68.23979417
1322,-373.7331191,-65.23757
1323,-356.7480523,-26.74587352
1324,-356.747498,-13.74587537
1325,-218.7872542,-13.74593217
1326,-243.5566061,-74.24050904
1327,-226.7862214,-63.74050729
1328,-214.7890158,-63.74050729
1329,-227.1977711,-63.80778792
1330,-216.1984507,-63.80778527
1331,-216.1512255,-63.80706836
1332,-218.2296826,-63.80707882
1333,-238.2011317,-432.4770329
1334,-234.9346724,-422.476987
1335,-234.0722775,-588.2939045
1336,-228.0716917,-427.907121
1337,-258.8138015,-422.4072494
1338,-880.2471213,-814.9993214
1339,-876.7874632,-811.999325
1340,-876.7874791,-811.999325
1341,-873.081392,-818.9884106
1342,-869.2913904,-814.9944721
1343,-739.1006971,-1132.281125
1344,-730.1008697,-769.4028635
1345,-733.2609548,-765.6100185
1346,-746.0771271,-1132.100727
1347,-742.0770096,-1123.100724
1348,-884.3615853,-1123.100724
1349,-1185.727977,-1079.106247
1350,-1180.035847,-723.6876813
1351,-1173.678966,-725.8268973
1352,-1157.678994,-713.3289636
1353,-1150.887759,-711.8289457
1354,-1141.88778,-1056.100885
1355,-1141.88778,-1097.086417
1356,-1144.356193,-726.7954345
1357,-1160.107127,-763.7907086
1358,-1146.107131,-725.7997372
1359,-1146.107131,-721.7997222
1360,-1146.107131,-734.8257698
1361,-1153.074737,-689.313328
1362,-1152.628585,-724.8071191
1363,-1181.163208,-737.6039621
1364,-1168.772124,-1106.688561
1365,-1173.163146,-761.0389017
1366,-1193.993315,-757.038611
1367,-1180.993315,-449.8029148
1368,-1189.182745,-490.784387
1369,-1181.202172,-2304.94513
1370,-1172.352703,-2295.945062
1371,-1165.631667,-2295.773167
1372,-1159.631669,-2295.773171
1373,-1159.631669,-1941.522648
1374,-1159.631669,-1893.017099
1375,-1159.631669,-1581.533298
1376,-1159.631669,-1965.942098
1377,-1159.631669,-2285.828961
1378,-1172.530929,-418.894657
1379,-1163.530966,-413.8947334
1380,-1202.23719,-784.8897756
1381,-1193.50039,-778.6593607
1382,-1191.424368,-778.6655197
1383,-1183.424372,-774.6654224
1384,-1182.718566,-788.6442446
1385,-1058.85245,-834.6250399
1386,-1176.566534,-825.1251447
1387,-1153.566516,-825.1251447
1388,-1069.90911,-825.1251447
1389,-1178.383687,-1072.344608
1390,-1162.937339,-1066.344605
1391,-483.2307453,-1078.373355
1392,-471.2302089,-1068.869114
1393,-133.3446225,-1066.369113
1394,-153.7521971,-980.7295017
1395,-125.7528552,-975.2295079
1396,-164.3222341,-975.2310048
1397,-167.156237,-975.2310061
1398,-142.1561353,-975.2310061
1399,-161.2098332,-933.7350146
1400,-124.1766677,-925.234955
1401,-278.3183636,-925.2349555
1402,-273.3183687,-97.00837081
1403,-273.3183773,-927.7349929
1404,-281.5271428,-925.2349555
1405,-270.3241645,-927.2291641
1406,-253.1737832,-939.9453794
1407,-266.0773634,-937.945626
1408,-288.538053,-1157.293549
1409,-264.5378579,-1159.293833
1410,-288.0772187,-1125.772706
1411,-264.0773741,-1173.77741
1412,-267.1468786,-815.7076626
1413,-264.1465709,-805.2076699
1414,-264.1465707,-774.2248903
1415,-288.3727066,-812.743656
1416,-284.3738968,-848.7539884
1417,-136.6946355,-849.505011
1418,-137.5881628,-846.0048884
1419,-163.5170205,-829.6015327
1420,-154.5553092,-825.1015225
1421,-151.9143821,-825.1015225
1422,-143.9170784,-1197.821685
1423,-312.7457484,-1194.820798
1424,-335.6475497,-1114.79044
1425,-560.7158476,-1206.820829
1426,-505.6651334,-896.0438616
1427,-503.7994372,-911.1265392
1428,-501.882804,-2770.772119
1429,-498.8829703,-899.6265317
1430,-486.779126,-896.6265385
1431,-482.7791608,-897.8458002
1432,-482.7791608,-858.4554769
1433,-482.7791608,-867.9499609
1434,-431.4048618,-470.915306
1435,-331.5438739,-678.8314472
1436,-494.4086205,-525.6737431
1437,-491.4100725,-493.6574147
1438,-494.1660092,-485.6574465
1439,-491.1669441,-782.155071
1440,-483.5860233,-776.6550677
1441,-492.1082568,-800.6615561
1442,-316.5410026,-786.66156
1443,-307.5429164,-798.1392806
1444,-307.5429289,-788.6486173
1445,-273.7450508,-786.1485815
1446,-268.7449455,-786.1485815
1447,-267.7856094,-815.9848325
1448,-1031.554032,-776.9791044
1449,-1014.585521,-826.9848407
1450,-281.8005151,-826.0019049
1451,-264.7996978,-816.0019019
1452,-264.7996931,-816.0019019
1453,-274.0974971,-816.999428
1454,-395.6359626,-1213.069898
1455,-452.2956334,-1208.066776
1456,-454.4422815,-1218.601271
1457,-391.7806601,-1173.079654
1458,-388.7811155,-1213.101259
1459,-389.8129146,-1206.599759
1460,-1156.201862,-850.3677295
1461,-1182.380352,-843.8677292
1462,-1166.493155,-852.6984151
1463,-401.5555496,-807.1904247
1464,-383.5676468,-810.6905835
1465,-383.5672016,-414.4457267
1466,-383.5672007,-418.6996392
1467,-410.3013637,-413.1182108
1468,-430.9558077,-284.002051
1469,-399.9555814,-274.5020247
1470,-399.9555807,-108.2578882
1471,-430.385089,-499.105867
1472,-403.3860445,-539.5971262
1473,-403.3860513,-534.5971671
1474,-406.3870599,-536.5917673
1475,-403.4179001,-486.5919358
1476,-403.4179146,-2340.657963
1477,-403.1326937,-2292.670617
1478,-560.974133,-2282.170634
1479,-418.1365596,-1930.142305
1480,-409.2522573,-2318.305359
1481,-417.2464379,-2314.060978
1482,-411.1256524,-2314.305375
1483,-405.0080049,-2360.786966
1484,-428.9505359,-2353.787119
1485,-422.4998103,-2411.276815
1486,-398.5000055,-2104.902636
1487,-400.0554774,-2052.41116
1488,-402.4287206,-2043.911156
1489,-382.4284955,-2043.911156
1490,-388.3451249,-2044.908693
1491,-382.345233,-2047.303759
1492,-409.5281773,-2046.908631
1493,-404.6236888,-2052.433483
1494,-399.6227339,-2411.328967
1495,-407.6251911,-2726.08205
1496,-399.6258489,-2713.676371
1497,-432.4339561,-2415.006876
1498,-419.4340732,-2719.191972
1499,-419.4340741,-2710.691972
