Timestep,P0,P1,P2,P3
5251,-804.7336413,-392.2120639,-240.4419405,-930.5841758
5252,-804.7336413,-392.2120639,-240.441931,-930.5841758
5253,-804.7336413,-392.2120639,-240.4419309,-930.5841758
5254,-804.7336413,-392.2120639,-240.4419309,-930.5841758
5255,-804.7336413,-392.2120639,-240.4419309,-930.5841758
5256,-804.7336413,-392.2120639,-240.4419309,-930.5841758
5257,-254.3284729,-392.2120639,-240.4419309,-930.5841758
5258,-242.8168155,-392.2120639,-240.4419309,-930.5841758
5259,-242.8166568,-392.2120639,-240.4419309,-930.5841758
5260,-242.8166552,-392.2120639,-240.4419309,-930.5841758
5261,-242.8166552,-392.2120639,-240.4419309,-930.5841758
5262,-242.8166552,-392.2120639,-240.4419309,-930.5841758
5263,-242.8166552,-392.2120639,-240.4419309,-930.5841758
5264,-242.8166552,-392.2120639,-240.4419309,-930.5841758
5265,-242.8166552,-392.2120639,-240.4419309,-1246.25404
5266,-242.8166552,-392.2120639,-240.4419309,-535.0535131
5267,-242.8166552,-392.2120639,-240.4419309,-229.5342261
5268,-242.8166552,-392.2120639,-240.4419309,-219.5357809
5269,-242.8166552,-392.2120639,-240.4419309,-219.5358317
5270,-242.8166552,-392.2120639,-240.4419309,-219.5358329
5271,-242.8166552,-392.2120639,-240.4419309,-219.5358329
5272,-242.8166552,-392.2120639,-240.4419309,-219.5358329
5273,-242.8166552,-392.2120639,-240.4419309,-219.5358329
5274,-242.8166552,-392.2120639,-240.4419309,-219.5358329
5275,-242.8166552,-392.2120639,-240.4419309,-219.5358329
5276,-242.8166552,-392.2120639,-240.4419309,-219.5358329
5277,-242.8166552,-392.2120639,-195.103649,-219.5358329
5278,-242.8166552,-392.2120639,-190.6034817,-219.5358329
5279,-242.8166552,-392.2120639,-190.6034827,-219.5358329
5280,-242.8166552,-392.2120639,-190.6034827,-219.5358329
5281,-242.8166552,-392.2120639,-190.6034827,-219.5358329
5282,-242.8166552,-392.2120639,-190.6034827,-219.5358329
5283,-242.8166552,-392.2120639,-190.6034827,-219.5358329
5284,-242.8166552,-392.2120639,-190.6034827,-219.5358329
5285,-242.8166552,-392.2120639,-190.6034827,-219.5358329
5286,-242.8166552,-392.2120639,-190.6034827,-219.5358329
5287,-242.8166552,-392.2120639,-190.6034827,-219.5358329
5288,-242.8166552,-392.2120639,-190.6034827,-219.5358329
5289,-242.8166552,-743.5894252,-190.6034827,-219.5358329
5290,-242.8166552,-742.5903344,-190.6034827,-219.5358329
5291,-242.8166552,-742.5903404,-190.6034827,-219.5358329
5292,-242.8166552,-742.5903403,-190.6034827,-219.5358329
5293,-242.8166552,-742.5903403,-190.6034827,-219.5358329
5294,-242.8166552,-742.5903403,-190.6034827,-219.5358329
5295,-287.0936671,-742.5903403,-190.6034827,-219.5358329
5296,-283.0933065,-742.5903403,-190.6034827,-219.5358329
5297,-283.0933012,-742.5903403,-190.6034827,-219.5358329
5298,-283.0933011,-742.5903403,-190.6034827,-219.5358329
5299,-283.0933011,-742.5903403,-190.6034827,-219.5358329
5300,-283.0933011,-742.5903403,-190.6034827,-219.5358329
5301,-283.0933011,-742.5903403,-190.6034827,-222.2030629
5302,-283.0933011,-742.5903403,-190.6034827,-219.704039
5303,-283.0933011,-742.5903403,-190.6034827,-219.7040716
5304,-283.0933011,-742.5903403,-190.6034827,-219.7040721
5305,-283.0933011,-742.5903403,-190.6034827,-219.7040721
5306,-283.0933011,-742.5903403,-190.6034827,-219.7040721
5307,-283.0933011,-742.5903403,-190.6034827,-219.7040721
5308,-283.0933011,-764.9319453,-190.6034827,-219.7040721
5309,-283.0933011,-753.4316877,-190.6034827,-219.7040721
5310,-283.0933011,-753.4316861,-190.6034827,-219.7040721
5311,-283.0933011,-753.4316861,-190.6034827,-219.7040721
5312,-283.0933011,-753.4316861,-190.6034827,-219.7040721
5313,-283.0933011,-753.4316861,-192.2043493,-587.026573
5314,-283.0933011,-753.4316861,-248.7982967,-225.2052466
5315,-283.0933011,-753.4316861,-198.7030819,-219.7041157
5316,-283.0933011,-753.4316861,-190.7037006,-219.7040728
5317,-283.0933011,-753.4316861,-190.7036943,-219.7040721
5318,-283.0933011,-753.4316861,-190.7036942,-219.7040721
5319,-283.0933011,-753.4316861,-190.7036942,-219.7040721
5320,-283.0933011,-753.4316861,-190.7036942,-219.7040721
5321,-283.0933011,-753.4316861,-190.7036942,-219.7040721
5322,-283.0933011,-753.4316861,-190.7036942,-219.7040721
5323,-283.0933011,-753.4316861,-190.7036942,-226.2241008
5324,-283.0933011,-753.4316861,-190.7036942,-220.7151594
5325,-283.0933011,-753.4316861,-190.7036942,-220.7150605
5326,-283.0933011,-753.4316861,-190.7036942,-220.71506
5327,-283.0933011,-753.4316861,-190.7036942,-220.71506
5328,-283.0933011,-753.4316861,-190.7036942,-220.71506
5329,-283.0933011,-753.4316861,-190.7036942,-220.71506
5330,-283.0933011,-753.4316861,-190.7036942,-221.9075919
5331,-537.7109663,-753.4316861,-190.7036942,-220.4098611
5332,-294.5923501,-753.4316861,-190.7036942,-220.4098861
5333,-283.093224,-753.4316861,-190.7036942,-220.4098863
5334,-283.0932988,-753.4316861,-190.7036942,-220.4098862
5335,-283.0933011,-753.4316861,-190.7036942,-220.4098863
5336,-283.0933011,-753.4316861,-190.7036942,-220.4098862
5337,-283.0933011,-753.4316861,-190.7036942,-220.4098862
5338,-578.7792117,-830.4378365,-190.7036942,-220.4098862
5339,-571.2769466,-822.9381076,-190.7036942,-220.4098862
5340,-571.2769196,-822.9381082,-190.7036942,-220.4098862
5341,-571.2769193,-822.9381082,-190.7036942,-220.4098862
5342,-571.2769193,-822.9381082,-190.7036942,-220.4098862
5343,-571.2769193,-822.9381082,-190.7036942,-220.4098862
5344,-571.6684275,-822.9381082,-190.7036942,-220.4098862
5345,-570.1704711,-788.880963,-190.7036942,-220.4098862
5346,-570.1704948,-773.8798264,-190.7036942,-220.4098862
5347,-570.1704951,-773.8798237,-190.7036942,-220.4098862
5348,-570.1704951,-773.8798237,-190.7036942,-220.4098862
5349,-570.1704951,-773.8798237,-190.7036942,-220.4098862
5350,-570.1704951,-969.5713366,-190.7036942,-182.724796
5351,-570.1704951,-960.0703191,-190.7036942,-180.2250377
5352,-570.1704951,-960.0703079,-190.7036942,-549.3227986
5353,-570.1704951,-1014.443437,-190.7036942,-544.8986133
5354,-570.1704951,-1017.20499,-190.7036942,-542.8972766
5355,-570.1704951,-1008.205176,-190.7036942,-542.8972591
5356,-570.1704951,-1008.205178,-190.7036942,-542.8972589
5357,-570.1704951,-1008.205178,-190.7036942,-542.8972589
5358,-570.1704951,-1008.205178,-190.7036942,-542.8972589
5359,-570.1704951,-1008.205178,-190.7036942,-542.8972589
5360,-570.1704951,-1008.205178,-190.7036942,-542.8972589
5361,-570.1704951,-1010.322973,-190.7036942,-186.8407989
5362,-570.1704951,-1008.323163,-190.7036942,-180.3393896
5363,-570.1704951,-1008.323164,-190.7036942,-180.3393378
5364,-570.1704951,-1008.323164,-190.7036942,-180.3393369
5365,-570.1704951,-1008.323164,-190.7036942,-180.3393369
5366,-570.1704951,-1008.323164,-190.7036942,-180.3393369
5367,-570.1704951,-1008.323164,-190.7036942,-180.3393369
5368,-570.1704951,-1008.323164,-190.7036942,-180.3393369
5369,-626.7534383,-1008.323164,-190.7036942,-180.3393369
5370,-620.254669,-1008.323164,-1363.282527,-180.3393369
5371,-620.254689,-1008.323164,-1350.938023,-180.3393369
5372,-620.2546892,-1008.323164,-1349.937386,-180.3393369
5373,-620.2546892,-1008.323164,-1349.93738,-180.3393369
5374,-620.2546892,-1008.323164,-1349.93738,-180.3393369
5375,-620.2546892,-1008.323164,-1349.93738,-180.3393369
5376,-620.2546892,-1008.323164,-1349.93738,-180.3393369
5377,-632.9931788,-1008.323164,-1349.93738,-180.3393369
5378,-619.9915653,-1008.323164,-1349.93738,-180.3393369
5379,-619.9915391,-1008.323164,-1349.93738,-180.3393369
5380,-619.9915389,-1008.323164,-1349.93738,-180.3393369
5381,-619.9915389,-1008.323164,-1349.93738,-180.3393369
5382,-620.0295801,-1008.323164,-1349.93738,-180.3393369
5383,-620.0299356,-1008.323164,-1349.93738,-180.3393369
5384,-620.0299393,-1008.323164,-1349.93738,-180.3393369
5385,-620.0299393,-971.5571143,-514.1314379,-180.3393369
5386,-620.0299393,-968.0583164,-511.1289879,-180.3393369
5387,-620.0299393,-968.0583169,-511.128983,-180.3393369
5388,-620.0299393,-968.0583169,-511.1289832,-180.3393369
5389,-620.0299393,-968.0583169,-511.1289832,-180.3393369
5390,-620.0299393,-968.0583169,-511.1289832,-180.3393369
5391,-620.0299393,-968.0583169,-511.1289832,-180.3393369
5392,-620.0299393,-968.0583169,-511.1289832,-180.3393369
5393,-620.0299393,-968.0583169,-522.1713775,-180.3393369
5394,-620.0299393,-968.0583169,-521.1717044,-180.3393369
5395,-620.0299393,-968.2590244,-522.2140519,-180.3393369
5396,-620.0299393,-967.2579202,-521.2126937,-180.3393369
5397,-620.0299393,-967.2579098,-521.2126919,-180.3393369
5398,-620.0299393,-967.2579097,-521.2126918,-180.3393369
5399,-620.0299393,-967.2579097,-521.2126918,-180.3393369
5400,-620.0299393,-967.2579097,-521.2126918,-180.3393369
5401,-620.0299393,-967.2579097,-521.2126918,-180.3393369
5402,-2837.979935,-967.2579097,-521.2126918,-180.3393369
5403,-1372.673987,-967.2579097,-521.2126918,-180.3393369
5404,-1369.170937,-967.2579097,-521.2126918,-180.3393369
5405,-1369.170907,-967.2579097,-521.2126918,-180.3393369
5406,-1369.170907,-967.2579097,-521.2126918,-180.3393369
5407,-1369.170907,-967.2579097,-521.2126918,-180.3393369
5408,-1369.170907,-967.2579097,-521.2126918,-180.3393369
5409,-1369.170907,-967.2579097,-521.2126918,-180.3393369
5410,-1369.170907,-967.2579097,-885.6361111,-180.3393369
5411,-1369.170907,-967.2579097,-589.1814859,-180.3393369
5412,-1369.170907,-967.2579097,-588.170863,-180.3393369
5413,-1369.170907,-967.2579097,-588.1707933,-180.3393369
5414,-1369.170907,-967.2579097,-588.1707929,-180.3393369
5415,-1369.170907,-967.2579097,-588.1707929,-180.3393369
5416,-1369.170907,-967.2579097,-588.1707929,-180.3393369
5417,-1369.170907,-967.2579097,-588.1707929,-180.3393369
5418,-1369.170907,-967.2579097,-935.6815866,-180.3393369
5419,-1369.170907,-967.2579097,-930.1792461,-180.3393369
5420,-1369.170907,-967.2579097,-930.1792269,-180.3393369
5421,-1369.170907,-967.2579097,-930.1792268,-180.3393369
5422,-1369.170907,-967.2579097,-930.1792268,-180.3393369
5423,-1369.170907,-967.2579097,-930.1792268,-180.3393369
5424,-1369.170907,-967.2579097,-930.1792268,-180.3393369
5425,-1369.170907,-615.0026861,-930.1792268,-180.3393369
5426,-1369.170907,-608.9998207,-930.1792268,-180.3393369
5427,-1369.170907,-608.9997937,-930.1792268,-180.3393369
5428,-1369.170907,-608.9997935,-930.1792268,-180.3393369
5429,-1369.170907,-608.9997935,-930.1792268,-180.3393369
5430,-1369.170907,-608.9997935,-930.1792268,-180.3393369
5431,-1369.170907,-608.9997935,-930.1792268,-180.3393369
5432,-1369.170907,-608.9997935,-984.062597,-180.3393369
5433,-1369.170907,-608.9997935,-980.06239,-180.3393369
5434,-1369.170907,-608.9997935,-980.0623876,-180.3393369
5435,-1369.170907,-608.9997935,-980.0623876,-180.3393369
5436,-1369.170907,-608.9997935,-980.0623876,-180.3393369
5437,-1369.170907,-608.9997935,-980.0623876,-180.3393369
5438,-1369.170907,-608.9997935,-980.0623876,-180.3393369
5439,-1369.170907,-608.9997935,-980.0623876,-180.3393369
5440,-1369.170907,-608.9997935,-980.0623876,-180.3393369
5441,-1369.170907,-608.9997935,-980.0623876,-181.3962744
5442,-1369.170907,-608.9997935,-980.0623876,-180.3960899
5443,-1369.170907,-608.9997935,-980.0623876,-180.396085
5444,-1369.170907,-608.9997935,-980.0623876,-180.3960849
5445,-1369.170907,-608.9997935,-980.0623876,-180.3960849
5446,-1369.170907,-608.9997935,-980.0623876,-180.3960849
5447,-1369.170907,-608.9997935,-980.0623876,-180.3960849
5448,-1369.170907,-608.9997935,-980.0623876,-180.3960849
5449,-1369.170907,-608.9997935,-980.0623876,-180.3960849
5450,-1369.170907,-608.9997935,-980.0623876,-180.3960849
5451,-1369.170907,-608.9997935,-980.0623876,-180.3960849
5452,-1066.970279,-608.9997935,-980.0623876,-180.3960849
5453,-1054.470985,-609.9532031,-980.0623876,-180.3960849
5454,-1054.471023,-609.9995186,-980.0623876,-180.3960849
5455,-1054.471024,-608.9997855,-980.0623876,-180.3960849
5456,-1054.471024,-608.9997933,-980.0623876,-180.3960849
5457,-1054.471024,-608.9997935,-980.0623876,-180.3960849
5458,-1054.471024,-608.9997935,-980.0623876,-180.3960849
5459,-1054.471024,-608.9997935,-980.0623876,-180.3960849
5460,-1054.471024,-608.9997935,-980.0623876,-180.3960849
5461,-1054.471024,-608.9997935,-980.0623876,-180.3960849
5462,-1384.393024,-608.9997935,-980.0623876,-180.3960849
5463,-1066.473819,-608.9997935,-980.0623876,-180.3960849
5464,-1054.471052,-608.9997935,-980.0623876,-2828.802887
5465,-1054.471024,-608.9997935,-980.0623876,-190.0873515
5466,-1054.471024,-608.9997935,-980.0623876,-182.080568
5467,-1058.762947,-608.9997935,-952.6131499,-182.080507
5468,-1054.764896,-924.5510667,-951.1124428,-182.0805066
5469,-1054.764916,-613.5005375,-951.1124373,-182.0805066
5470,-1054.764916,-608.999817,-951.1124372,-182.0805066
5471,-1054.764916,-608.9997938,-951.1124372,-182.0805066
5472,-1054.764916,-608.9997935,-951.1124372,-182.0805066
5473,-1054.735165,-608.9997935,-951.1124372,-182.0805066
5474,-1054.734968,-608.9997935,-951.1124372,-182.0805066
5475,-1054.734969,-608.9997935,-951.1124372,-182.0805066
5476,-1054.734969,-608.9997935,-951.1124372,-182.0805066
5477,-1054.734969,-608.9997935,-951.1124372,-182.0805066
5478,-1054.734969,-608.9997935,-951.1124372,-182.0805066
5479,-1054.734969,-608.9997935,-951.1124372,-182.0805066
5480,-1054.734969,-608.9997935,-951.1124372,-182.0805066
5481,-1054.734969,-608.9997935,-951.1124372,-573.7813674
5482,-1054.734969,-608.9997935,-951.1124372,-567.3896695
5483,-1054.734969,-608.9997935,-1240.721938,-567.7371123
5484,-1054.734969,-608.9997935,-952.619346,-567.8881336
5485,-1054.734969,-608.9997935,-951.1124742,-565.8886479
5486,-1054.734969,-608.9997935,-951.1124375,-565.8886622
5487,-1054.734969,-608.9997935,-951.1124372,-565.8886624
5488,-1054.734969,-608.9997935,-951.1124372,-565.8886624
5489,-1054.734969,-608.9997935,-606.4825376,-565.8886624
5490,-1054.734969,-608.9997935,-598.9853158,-565.8886624
5491,-1054.734969,-608.9997935,-598.9853435,-565.8886624
5492,-1054.734969,-608.9997935,-598.9853438,-565.8886624
5493,-1054.734969,-608.9997935,-598.9853438,-565.8886624
5494,-1054.734969,-608.9997935,-598.9853438,-565.8886624
5495,-1106.499619,-608.9997935,-598.9853438,-565.8886624
5496,-1094.000308,-608.9997935,-598.9853438,-565.8886624
5497,-1094.000315,-608.9997935,-598.9853438,-565.8886624
5498,-1094.000315,-608.9997935,-598.9853438,-565.8886624
5499,-1094.000315,-608.9997935,-598.9853438,-565.8886624
5500,-1424.048644,-608.9997935,-598.9853438,-565.8886624
5501,-1378.437616,-251.7782394,-598.9853438,-565.8886624
5502,-1372.937681,-242.7771321,-598.9853438,-565.8886624
5503,-1372.937683,-242.7771234,-598.9853438,-565.8886624
5504,-1372.937683,-242.7771235,-598.9853438,-610.1778207
5505,-1372.937683,-242.7771235,-598.9853438,-606.1774374
5506,-1372.937683,-242.7771235,-598.9853438,-606.1774398
5507,-1372.937683,-242.7771235,-598.9853438,-606.1774399
5508,-1372.937683,-242.7771235,-598.9853438,-608.4562152
5509,-1372.937683,-242.7771235,-598.9853438,-607.4562012
5510,-1372.937683,-242.7771235,-598.9853438,-607.4562075
5511,-1372.937683,-242.7771235,-598.9853438,-607.4562076
5512,-1372.937683,-242.7771235,-598.9853438,-607.4562076
5513,-1372.937683,-242.7771235,-598.9853438,-607.4562076
5514,-1372.937683,-242.7771235,-598.9853438,-607.4562076
5515,-1372.937683,-242.7771235,-598.9853438,-607.4562076
5516,-1372.937683,-242.7771235,-598.9853438,-607.4562076
5517,-1372.937683,-242.7771235,-598.9853438,-607.4562076
5518,-1372.937683,-242.7771235,-598.9853438,-607.4562076
5519,-1372.937683,-242.7771235,-652.2169767,-607.4562076
5520,-1372.937683,-242.7771235,-649.2156057,-607.4562076
5521,-1372.937683,-242.7771235,-649.2155985,-607.4562076
5522,-1372.937683,-242.7771235,-649.2155985,-607.4562076
5523,-1372.937683,-242.7771235,-994.8032987,-607.4562076
5524,-1372.937683,-242.7771235,-654.2129364,-607.4562076
5525,-1372.937683,-242.7771235,-649.2155724,-607.4562076
5526,-1372.937683,-242.7771235,-649.2155983,-607.4562076
5527,-1372.937683,-242.7771235,-649.2155985,-607.4562076
5528,-1372.937683,-242.7771235,-649.2155985,-607.4562076
5529,-1372.937683,-242.7771235,-649.2155985,-607.4562076
5530,-1372.937683,-242.7771235,-649.2155985,-607.4562076
5531,-1372.937683,-242.7771235,-649.2155985,-607.4562076
5532,-1372.937683,-242.7771235,-649.2155985,-607.4562076
5533,-1372.937683,-242.7771235,-649.2155985,-2818.541394
5534,-1372.937683,-242.7771235,-649.2155985,-616.3347911
5535,-1372.937683,-242.7771235,-649.2155985,-608.9572009
5536,-1372.937683,-242.7771235,-649.2155985,-607.4562081
5537,-1372.937683,-242.7771235,-649.2155985,-607.4562076
5538,-1372.937683,-242.7771235,-649.2155985,-607.4562076
5539,-1372.937683,-242.7771235,-649.2155985,-607.4562076
5540,-1189.195025,-242.7771235,-649.2155985,-607.4562076
5541,-698.4197494,-242.7771235,-649.2155985,-607.4562076
5542,-692.9206768,-242.7771235,-649.2155985,-607.4562076
5543,-692.9206868,-242.7771235,-649.2155985,-607.4562076
5544,-692.9206869,-242.7771235,-649.2155985,-609.6561699
5545,-692.9206869,-242.7771235,-649.2155985,-607.6548231
5546,-692.9206869,-242.7771235,-649.2155985,-607.6548109
5547,-692.9206869,-242.7771235,-649.2155985,-607.6548108
5548,-692.9206869,-242.7771235,-649.2155985,-607.6548108
5549,-635.2922063,-242.7771235,-649.2155985,-608.7357834
5550,-633.288652,-242.7771235,-649.2155985,-607.7358054
5551,-633.2886031,-242.7771235,-649.2155985,-607.7358064
5552,-633.2886024,-242.7771235,-649.2155985,-607.7358064
5553,-633.2886024,-242.7771235,-649.2155985,-607.7358064
5554,-633.2886024,-242.7771235,-649.2155985,-607.7358064
5555,-551.4136362,-242.7771235,-649.2155985,-607.7358064
5556,-539.910857,-242.7771235,-649.2155985,-607.7358064
5557,-539.9108247,-242.7771235,-603.3403218,-607.7549432
5558,-539.9108243,-242.7771235,-599.3404943,-607.7357801
5559,-539.9108243,-242.7771235,-599.3404964,-607.7358333
5560,-539.9108243,-242.7771235,-599.3404964,-607.7358069
5561,-539.9108243,-194.7899679,-590.7383085,-607.7358064
5562,-539.9108243,-192.7899513,-589.2390243,-611.8368681
5563,-539.9108243,-192.7899592,-589.2390281,-607.3396347
5564,-539.9108243,-192.7899594,-549.104175,-607.3396595
5565,-257.8840492,-192.7899594,-549.093551,-607.3396596
5566,-251.885526,-192.7899594,-549.0934607,-607.3396596
5567,-251.8855872,-192.7899594,-549.09346,-607.3396596
5568,-251.8855884,-192.7899594,-549.09346,-607.3396596
5569,-251.8855884,-192.7899594,-550.4588456,-607.3396596
5570,-251.8855884,-192.7899594,-548.9582732,-607.3396596
5571,-251.8855884,-192.7899594,-548.9582692,-607.3396596
5572,-251.8855884,-192.7899594,-548.9582692,-607.3396596
5573,-251.8855884,-192.7899594,-548.9582692,-607.3396596
5574,-251.8855884,-192.7899594,-548.9582692,-607.3396596
5575,-251.8855884,-192.7899594,-546.5147798,-607.3396596
5576,-251.8855884,-192.7899594,-533.5176538,-607.3396596
5577,-251.8855884,-192.7899594,-533.5176849,-607.3396596
5578,-251.8855884,-543.1904565,-533.5176851,-607.3396596
5579,-251.8855884,-542.1782888,-533.5176851,-607.3396596
5580,-251.8855884,-542.1782424,-533.5176851,-607.3396596
5581,-251.8855884,-542.1782423,-533.5176851,-607.3396596
5582,-251.8855884,-542.1782423,-533.5176851,-607.3396596
5583,-251.8855884,-542.1782423,-533.5176851,-607.3396596
5584,-251.8855884,-542.1782423,-533.5176851,-607.3396596
5585,-251.8855884,-542.1782423,-533.5176851,-607.3396596
5586,-251.8855884,-542.1782423,-533.5176851,-607.3396596
5587,-251.8855884,-542.1782423,-533.5176851,-607.3396596
5588,-251.8855884,-542.1782423,-533.5176851,-607.3396596
5589,-251.8855884,-542.1782423,-533.5176851,-607.3396596
