Timestep,l_0.0001,l_0.001,l_0.01,l_0.05
466,-357.0670552,-901.8867958,-291.3579465,-830.0410169
467,-367.8930163,-416.990462,-313.1302326,-682.8643525
468,-488.7434406,-475.9466751,-289.1330932,-829.2795917
469,-622.174717,-461.5582504,-283.1327108,-828.9637591
470,-635.9701712,-438.394741,-312.3588532,-807.8173849
471,-623.9348485,-424.6205978,-310.0411651,-802.81737
472,-641.2015881,-414.9499177,-1059.432311,-779.1967648
473,-624.2013096,-426.554942,-1089.811542,-770.683213
474,-607.1532857,-420.4217303,-1197.864546,-784.3632634
475,-612.6859828,-414.2661396,-1187.952355,-641.943652
476,-615.6825624,-404.1199499,-1195.607295,-779.6838022
477,-616.2217277,-400.2078781,-1169.828369,-641.1622515
478,-606.5779902,-404.2036892,-1051.345315,-623.3880418
479,-624.0096417,-430.4691097,-1042.074503,-619.30869
480,-607.0084837,-416.202845,-902.7866809,-629.6306234
481,-640.1547986,-396.2038609,-880.7875277,-649.2793079
482,-522.202226,-404.2004242,-898.5804648,-659.4818481
483,-524.3111407,-429.3777962,-926.3204617,-494.5173318
484,-532.5937247,-410.628459,-909.236856,-487.5616716
485,-517.2013374,-408.315699,-915.1403176,-647.7091914
486,-503.2333113,-435.1807669,-912.2141224,-640.6117729
487,-496.0901548,-451.4555746,-916.794881,-636.6123904
488,-652.5710868,-576.0157734,-893.7956355,-636.612393
489,-914.2821019,-575.7084105,-1054.861394,-645.5516983
490,-912.0298277,-578.0151328,-929.538765,-644.4553189
491,-897.0618187,-578.2239679,-798.7463711,-677.9081325
492,-1091.7178,-778.1431672,-347.5250174,-653.551335
493,-1100.215477,-636.2933112,-340.9149045,-670.3177088
494,-1095.805861,-770.0140457,-339.8269285,-641.3172609
495,-254.1338709,-734.0486053,-1064.807693,-641.3172576
496,-275.1345808,-576.6696069,-1051.792157,-497.8824139
497,-254.138067,-477.8117898,-911.272118,-482.4856163
498,-747.9108993,-595.1879307,-583.8056319,-489.134264
499,-777.3316641,-597.8656721,-558.872387,-489.97037
500,-745.5165406,-583.866749,-564.9251745,-610.9596465
501,-752.4333231,-577.6246033,-583.4588215,-723.3760771
502,-1050.679071,-577.6321844,-546.4072152,-922.6089723
503,-1066.277931,-578.6243938,-569.5138471,-931.2217939
504,-1055.656266,-942.0572476,-587.4618097,-900.0322415
505,-1063.158526,-940.500856,-564.623891,-896.5975637
506,-1043.086667,-934.1775061,-417.0136189,-807.1692563
507,-1051.87142,-906.2412669,-399.5321446,-784.5284033
508,-1044.523247,-846.1113684,-384.5876027,-923.5467055
509,-1059.043151,-833.1315778,-384.5313237,-908.778481
510,-554.0093752,-852.8166157,-407.7792071,-1068.926505
511,-421.5573882,-490.8979778,-579.396261,-931.841142
512,-429.2528187,-648.0902674,-563.4179508,-791.2872679
513,-256.2289678,-636.8677404,-451.4737316,-418.926286
514,-235.3216681,-767.6170384,-433.5237801,-407.9605629
515,-268.3816128,-897.069136,-572.3880667,-429.0915583
516,-261.6149958,-887.0691673,-545.2793583,-1103.843968
517,-414.0868607,-863.6282305,-915.9327532,-1113.33329
518,-1192.247046,-841.6271736,-913.2903608,-1097.817582
519,-1195.119923,-778.7354946,-1111.08214,-1102.530484
520,-1180.711576,-767.7358072,-1117.233241,-1097.530479
521,-1185.881235,-764.735804,-1117.268281,-1122.735929
522,-1200.493138,-643.9906643,-1109.140813,-1120.390504
523,-1170.661403,-624.987667,-1103.142831,-1101.390616
524,-1167.557194,-624.9876494,-556.3030973,-1101.390616
525,-1175.777714,-628.9890738,-568.0255262,-1101.390616
526,-1198.316606,-623.3167662,-581.0272944,-1101.390616
527,-1184.451207,-619.6649775,-561.0247361,-821.9716705
528,-1084.181402,-224.1346543,-856.8477073,-307.8792695
529,-1205.86391,-125.7888217,-854.8908828,-327.8137319
530,-1177.40036,-112.9093095,-852.8908493,-317.9219234
531,-1179.273268,-1182.302181,-861.7031027,-332.8451597
532,-607.7552693,-1173.204862,-848.8646238,-329.8106177
533,-597.6923226,-1181.865136,-838.8245171,-329.81134
534,-594.6923502,-1035.54796,-985.6158282,-331.9558631
535,-594.6923518,-1029.471325,-958.2236109,-317.0288056
536,-493.4969094,-288.2383061,-965.1155938,-455.4514128
537,-488.2696983,-445.498094,-956.1995886,-337.3041796
538,-488.3237601,-742.3942828,-956.1983415,-326.0572495
539,-368.9765476,-487.7314708,-1115.772457,-327.7228355
540,-489.6459594,-473.7345377,-1099.051324,-328.9478138
541,-715.2787577,-473.7564139,-1114.745854,-861.0667704
542,-729.6070533,-479.6178064,-1013.636605,-857.0679115
543,-1033.480786,-461.6222953,-1018.540099,-850.340146
544,-245.5355425,-484.7457767,-996.636821,-965.8463636
545,-256.4499591,-1139.615623,-988.6360597,-1030.66091
546,-253.3965429,-1158.841077,-984.9589567,-989.2175936
547,-417.158574,-1155.626218,-1035.63089,-832.7601852
548,-402.159097,-447.2712905,-565.4588686,-823.2580295
549,-407.0402702,-434.3999873,-552.3260037,-800.1603845
550,-1172.74661,-427.3998892,-740.8724676,-798.1609342
551,-1162.056594,-564.5352317,-821.4424354,-809.2027015
552,-1150.855341,-554.8624061,-821.076929,-832.425966
553,-1033.255129,-443.2251495,-670.6519544,-828.7310918
554,-1060.639004,-431.978391,-521.5747913,-695.7926595
555,-1049.069575,-446.6296338,-502.5744817,-709.8606169
556,-1039.608378,-420.6295705,-546.9351437,-699.8606367
557,-1048.17926,-1055.739002,-677.5764002,-565.4865421
558,-1043.703234,-917.9771806,-699.0871957,-873.3481399
559,-1153.815359,-907.0433953,-681.0871093,-1029.332895
560,-1157.479413,-1042.245384,-509.7456111,-888.0526668
561,-1178.075773,-1030.469499,-409.345444,-1033.361605
562,-1165.541722,-1030.467781,-752.5475495,-1014.362133
563,-1151.398052,-1043.147445,-744.4276356,-1014.362135
564,-1182.880741,-1047.572699,-392.2893227,-1018.57326
565,-1183.809451,-1029.687628,-380.2900096,-901.853977
566,-1181.851618,-1031.485626,-559.9243927,-878.7531176
567,-1199.986332,-1047.403204,-493.4731737,-1169.138375
568,-1188.338072,-927.867432,-480.1429563,-1158.022643
569,-1080.665754,-1084.569532,-497.5031863,-1171.775263
570,-1082.07386,-1080.201117,-1155.858451,-215.5082087
571,-691.2641898,-1058.18605,-1138.858458,-209.7235668
572,-691.7141505,-1058.186054,-1138.858458,-206.0228612
573,-671.2891897,-1069.511782,-1033.482076,-228.7923188
574,-669.4486182,-1050.513433,-1148.85854,-215.928033
575,-664.4481266,-1061.745071,-1138.858458,-375.359692
576,-668.4467785,-1074.262981,-628.3951069,-381.8562318
577,-699.9528045,-1050.263606,-486.2362249,-490.6039577
578,-681.3505389,-1053.194704,-1163.401424,-488.7057477
579,-642.5684509,-1077.742284,-1150.067276,-490.708704
580,-815.1271712,-1064.054735,-1148.065047,-484.6827271
581,-802.2704778,-1069.34521,-1153.770904,-834.6546887
582,-794.5033191,-1065.12873,-1141.499381,-832.6561309
583,-808.3689125,-750.3626301,-1148.948852,-834.7728567
584,-792.7449805,-748.3579515,-1146.731093,-814.5642337
585,-795.9560114,-746.3601443,-1143.145997,-801.8827181
586,-783.0872594,-893.6113333,-1157.11361,-833.6270387
587,-658.816613,-870.1905126,-1153.95735,-831.5443388
588,-556.8225211,-751.9940758,-1184.468497,-829.0806127
589,-934.125541,-741.8656554,-1172.69571,-561.5869126
590,-882.5541285,-467.3195586,-1197.215943,-546.5117133
591,-563.8199365,-466.251034,-1183.434199,-539.8513098
592,-887.7881093,-456.2500377,-1182.915289,-528.8936432
593,-880.9518844,-1059.917017,-1162.927804,-518.8011447
594,-459.0933111,-1041.028205,-1162.9153,-524.0531111
595,-469.6041306,-1063.642013,-1191.5978,-522.0487282
596,-478.3056743,-1043.051304,-1174.85784,-515.0011655
597,-506.1064347,-1051.787494,-1035.281191,-387.1239673
598,-482.4063512,-871.592209,-1183.406663,-1197.780719
599,-441.3440344,-735.7239653,-1172.712571,-1185.011439
600,-408.6608563,-587.3942838,-1144.730961,-1184.245042
601,-434.2414348,-565.3151573,-1181.274688,-1183.023956
602,-316.1592102,-563.3475701,-1169.110918,-1183.791342
603,-305.6953562,-738.0095071,-1160.111014,-1185.42027
604,-996.0660326,-715.5980579,-1190.537308,-1180.000721
605,-984.0223104,-565.2134424,-1179.282982,-1161.068152
606,-990.7496958,-551.2133087,-1159.474824,-1160.98677
607,-1012.159919,-698.0319112,-1173.077377,-1189.599069
608,-851.2448568,-678.0315035,-1039.232725,-1179.463867
609,-870.4280681,-571.2128902,-1042.924466,-1172.463875
610,-844.2461789,-558.2162029,-1044.449459,-1197.012118
611,-383.0504108,-578.8417036,-1039.520785,-1179.962601
612,-380.0278874,-573.4193288,-1083.168374,-1176.981625
613,-523.5897331,-1179.572479,-933.5561116,-1179.912879
614,-551.6369185,-1155.53358,-989.0525205,-1186.884171
615,-911.092618,-1045.832969,-985.0518524,-1176.953839
616,-899.6099108,-1180.973116,-985.0518385,-624.9033143
617,-895.6098428,-1155.934719,-985.0518384,-467.4572349
618,-902.4362123,-1093.080809,-990.4041983,-456.4579074
619,-891.6845423,-1074.130943,-458.1045795,-341.3295307
620,-890.7549884,-1071.13092,-450.9534604,-1071.230771
621,-888.753284,-1169.663776,-438.087261,-1063.179747
622,-922.5544294,-435.0272741,-436.1349335,-1063.231594
623,-1007.8455,-558.7552053,-328.316866,-1197.027027
624,-1065.972246,-726.3157154,-326.370739,-1190.799378
625,-1198.829714,-848.2541272,-324.3710937,-316.3438778
626,-1179.327672,-1006.351629,-356.0837597,-414.0505654
627,-1168.65412,-986.3728918,-324.0830253,-400.9929148
628,-1163.210829,-986.5066241,-294.8910889,-432.4811174
629,-1162.299841,-1214.298062,-1056.896867,-296.542656
630,-1160.354975,-1201.451072,-1052.069195,-415.3653922
631,-1161.060232,-1181.451098,-1066.370718,-275.1335116
632,-1158.079865,-1194.67097,-1064.896102,-255.2053775
633,-1157.934182,-1183.70684,-1069.370807,-332.987836
634,-1165.686179,-1187.715987,-1184.355272,-410.7504408
635,-1162.043705,-1189.990869,-1185.099704,-392.5667241
636,-1157.936292,-1202.706781,-1181.279352,-291.1625341
637,-1164.530527,-1180.668892,-1062.296239,-275.1618994
638,-1164.922468,-1180.705414,-926.9184243,-261.0386594
639,-1197.434945,-1194.291922,-912.919113,-244.1444568
640,-1081.323218,-1181.074194,-912.9191151,-274.7944806
641,-1069.739175,-1194.060525,-918.8008935,-255.8781314
642,-1074.014802,-1172.060486,-318.8932035,-258.9637243
643,-398.8303828,-1185.650186,-262.5561413,-257.9051636
644,-461.9584038,-1176.082435,-326.3485534,-297.0618645
645,-1065.752076,-1183.717081,-406.0697664,-299.5049294
646,-1068.522717,-1161.74096,-1056.603636,-277.2062435
647,-1195.415038,-1161.740952,-922.9415705,-263.8549285
648,-1080.414773,-1173.932019,-917.7945226,-390.4266171
649,-1195.608594,-1179.871131,-913.9401909,-400.2748918
650,-1077.450532,-394.3096866,-911.9354923,-425.9632913
651,-1073.155588,-913.8197841,-908.1928533,-281.34029
652,-1057.570251,-758.1803963,-1066.743414,-279.4552052
653,-1159.121207,-771.7905099,-895.1194731,-403.2799339
654,-1164.367459,-900.4794646,-904.8925649,-425.9655429
655,-1163.294739,-901.7023093,-879.8034225,-416.4271279
656,-1165.080271,-873.8130761,-861.7562005,-570.7536494
657,-1166.317107,-1028.569246,-856.5863751,-422.8820972
658,-535.977843,-1208.925015,-840.3444837,-411.0246933
659,-382.7220678,-1193.136913,-802.0510615,-390.4013739
660,-553.8363095,-1189.765265,-798.1097929,-397.2842997
661,-405.4843545,-1178.632439,-794.1960159,-374.5803456
662,-392.2954908,-1129.050075,-800.3105068,-475.2025891
663,-409.0754668,-1126.050096,-802.1652809,-498.5501439
664,-399.946629,-1023.167602,-925.0913612,-537.8916924
665,-406.882119,-1006.509441,-574.2878097,-385.933124
666,-389.0100443,-991.4829471,-570.7297656,-415.8355135
667,-384.0103396,-1045.618177,-565.518158,-418.3118765
668,-413.2381951,-931.2601972,-563.5233065,-400.4025398
669,-427.283092,-917.2974241,-563.5504763,-396.7434886
670,-555.4605552,-946.7459359,-563.5506003,-281.6898902
671,-570.3648828,-923.721871,-710.0937669,-268.2609683
672,-550.3947263,-923.7218938,-699.7372667,-244.3625394
673,-538.5353443,-923.7218938,-699.8999046,-255.549013
674,-516.5363079,-1088.511128,-701.6900706,-1179.984317
675,-537.6774284,-1074.298667,-836.7862176,-1184.114143
676,-555.1273687,-949.4824406,-1119.520233,-1192.89128
677,-533.0954397,-939.8881805,-1001.925432,-1191.962919
678,-539.325746,-1067.513954,-336.6951038,-1195.757167
679,-538.5875667,-1050.012085,-343.445352,-1188.781979
680,-527.8102442,-1039.306448,-680.0983246,-1212.14836
681,-404.3453637,-1182.713572,-671.0989137,-1189.244106
682,-387.3461143,-1167.894018,-723.9445488,-1191.1138
683,-390.5038919,-1157.730968,-684.0571312,-1186.113846
684,-387.5036157,-1156.830321,-538.7909186,-1190.358104
685,-1191.197437,-539.8145713,-533.0107546,-1189.53642
686,-1177.390885,-548.9975483,-556.4210735,-1182.536358
687,-755.9364296,-526.8968929,-672.4258666,-1196.056261
688,-786.4203609,-398.645855,-789.0789163,-1183.824626
689,-912.6485962,-390.4318904,-770.7041787,-1196.041003
690,-804.4093724,-393.3051162,-738.1000425,-1183.795918
691,-803.1146197,-538.3674237,-565.4383052,-982.8103087
692,-654.8007764,-513.3697871,-430.9524086,-1024.649305
693,-632.7774811,-518.1689202,-1052.73732,-979.2811041
694,-516.1173172,-378.2569675,-1057.726921,-1025.649342
695,-491.2118788,-395.9571243,-1040.685763,-1022.434481
696,-486.2118273,-382.9573701,-1024.808274,-1039.060773
697,-512.9936106,-397.1520468,-553.011677,-361.2387053
698,-503.5762866,-383.1276007,-543.3116074,-282.4575191
699,-497.6044305,-244.9114284,-559.9863672,-278.3836237
700,-497.5740971,-256.8098373,-545.2792208,-271.6553471
701,-507.9933263,-293.249784,-567.9862753,-262.5356626
702,-501.9924829,-270.6912147,-548.9192976,-262.4393211
703,-696.2542539,-266.6894163,-546.9205411,-399.2762883
704,-802.344289,-269.0770868,-548.9595704,-383.2756034
705,-655.3298298,-267.0760825,-573.059324,-389.277609
706,-647.931629,-267.0761181,-703.1407542,-283.64026
707,-1194.816844,-267.0761189,-863.1880813,-280.6418929
708,-1190.654915,-267.0761189,-734.7298367,-795.0485306
709,-1193.889639,-267.0761189,-875.99268,-779.2353111
710,-1189.013573,-267.0761189,-901.2476839,-765.2351181
711,-1190.168344,-272.1687584,-879.1385077,-290.6375688
712,-311.9590611,-253.3538755,-602.9411386,-237.3770438
713,-280.1303868,-253.8394005,-589.4010716,-235.0486811
714,-294.7214727,-261.5883065,-495.006312,-237.9347708
715,-272.7216256,-251.4873523,-486.8816764,-254.7625856
716,-307.1551446,-158.6962992,-371.3702778,-231.084687
717,-280.3171467,-322.1994683,-369.8016266,-121.1495659
718,-298.0962261,-301.6422871,-385.3721124,-106.1484241
719,-717.8964718,-858.3058478,-357.2396145,-98.38298645
720,-745.3890353,-989.6545826,-335.4489657,-95.45858564
721,-904.438149,-983.6569161,-330.056212,-90.4582519
722,-885.6849951,-988.4880956,-353.8378005,-102.4630191
723,-897.9724552,-986.7844861,-335.8366832,-138.0049283
724,-886.9955092,-987.6701485,-358.8240772,-153.8949808
725,-892.1179092,-610.4786474,-489.8930844,-179.3020327
726,-907.0810668,-591.4771206,-339.2137513,-287.1146799
727,-1038.99813,-595.5529679,-353.8162984,-257.2163891
728,-1030.58231,-594.7574256,-546.9517846,-253.141933
729,-1163.330843,-615.905345,-541.5959949,-446.9719291
730,-1160.330829,-609.9816606,-537.0784156,-431.9716012
731,-1171.755464,-611.0434399,-534.58738,-1172.005658
732,-1165.713414,-418.6965626,-393.2950699,-1158.005731
733,-1166.788544,-459.1104065,-376.5114782,-1169.287558
734,-1166.100675,-576.1396106,-383.3509357,-1167.439764
735,-1170.500404,-595.8763548,-389.5868656,-1055.882512
736,-1028.488015,-579.7372973,-424.2319086,-1046.63112
737,-1014.484818,-572.9805261,-393.6521926,-1036.822463
738,-1020.005339,-1107.169755,-392.891394,-410.1072841
739,-1171.784762,-1075.503206,-394.015723,-607.2188562
740,-1177.44439,-1137.267908,-417.0085171,-611.1270266
741,-1159.188592,-1148.513689,-436.6021908,-612.3477366
742,-1172.71616,-1159.261628,-1048.476088,-601.1174355
743,-1157.716165,-1152.39839,-1055.877721,-599.0075574
744,-1162.197262,-1147.263142,-1045.2261,-578.0066056
745,-298.611382,-699.6483126,-1039.22625,-578.0065931
746,-290.00692,-697.0039441,-1043.865886,-1062.997053
747,-429.859186,-693.0041273,-1036.109508,-1045.32525
748,-406.8599821,-474.3141492,-1047.849715,-1042.262561
749,-406.8599876,-485.5174534,-1047.234276,-1055.86671
750,-419.0311873,-477.5171823,-422.1114817,-412.348755
751,-429.1613347,-470.2898593,-413.2784413,-390.5653847
752,-424.8597434,-463.230608,-420.4996486,-384.7575957
753,-406.8599869,-450.1957584,-400.4989191,-415.2279006
754,-408.4193727,-433.5620622,-398.7903015,-400.6987793
755,-539.9448609,-435.4492645,-419.379039,-1056.159119
756,-534.9444773,-430.4497839,-1168.529214,-966.7749175
757,-555.8342929,-430.4497848,-417.3811334,-1061.918112
758,-576.5666722,-575.9456991,-400.3798566,-1045.571345
759,-591.5689038,-564.981607,-405.0961216,-1078.130708
760,-567.5687006,-1012.393913,-391.2585253,-1194.571233
761,-579.2564817,-1009.652753,-396.509046,-1178.571238
762,-573.2564482,-1012.135456,-405.628892,-1187.399444
763,-591.0760202,-864.3401299,-407.8550655,-1184.617734
764,-592.2870263,-997.1452652,-287.7489193,-1180.256867
765,-461.5117501,-1015.357013,-299.991306,-1179.617739
766,-436.6645197,-1003.356976,-439.8129011,-1185.463585
767,-402.8267391,-919.9318044,-416.758438,-1202.691875
768,-392.3786616,-861.7151931,-308.933614,-1192.937277
769,-433.1322877,-878.8393143,-296.774386,-1044.915698
770,-390.0381394,-979.6299227,-158.6517533,-1183.587319
771,-530.4866555,-885.6756788,-276.9413638,-1055.803823
772,-548.1794632,-881.8293444,-265.9719938,-1053.335885
773,-535.1797316,-1032.017372,-267.9333173,-1186.536849
774,-535.159266,-1037.521779,-270.0554217,-1190.36112
775,-540.0595308,-1171.301296,-266.0560151,-1194.701019
776,-425.0531059,-1142.301912,-297.80018,-1186.537087
777,-405.2767148,-1188.906635,-271.8631854,-1183.550195
778,-384.4013027,-1164.95882,-278.2353003,-1181.469794
779,-394.8299769,-1175.750445,-267.2339802,-1176.469819
780,-374.7871798,-1170.134294,-269.1721192,-1196.765001
781,-381.280428,-1189.737316,-272.0292508,-1182.765069
782,-377.2291997,-1172.349532,-714.7829488,-1182.765069
783,-380.8463259,-1166.349533,-786.9063202,-1206.352875
784,-537.6605619,-1183.669212,-1135.182743,-1195.641442
785,-380.694511,-1179.42069,-1157.081086,-1185.641432
786,-386.6811778,-1166.705682,-1148.267727,-1189.544801
787,-244.7739107,-1167.915614,-1153.77879,-1190.126532
788,-272.6173702,-1167.914512,-1175.564683,-1198.120801
789,-261.4660964,-1167.62553,-1190.01631,-1174.099589
790,-256.7589544,-1177.27352,-558.9304126,-1173.0166
791,-254.0892333,-540.9481355,-543.4315193,-1171.942503
792,-135.4246287,-286.7748742,-762.7362092,-1176.101444
793,-126.4251909,-284.2755697,-747.7534331,-1181.658309
794,-114.5184001,-282.2788008,-270.8822469,-1171.658311
795,-130.4249228,-283.7454652,-278.6700355,-1177.095686
796,-126.4252025,-257.2464127,-263.5171092,-1174.966207
797,-271.2569014,-254.2424311,-255.4993586,-1190.292964
798,-253.2566771,-279.4730054,-255.499414,-1177.144711
799,-255.4241098,-260.3717062,-439.070202,-1188.833282
800,-255.4544088,-384.2287137,-530.5184598,-1179.502278
801,-412.5160511,-405.4783611,-522.5212635,-1080.996138
802,-562.943899,-375.4782444,-616.5982793,-426.9674156
803,-547.473207,-375.4782432,-594.5262479,-434.7395156
804,-575.5983437,-381.012193,-610.5978178,-429.5570724
805,-559.7245533,-1052.331939,-439.2279064,-405.557474
806,-550.7244097,-1057.721928,-425.1985922,-428.7348521
807,-1074.418996,-1039.745035,-596.0011941,-412.5570767
808,-1086.295117,-999.8401616,-571.9646175,-440.9672683
809,-1064.272461,-956.4216368,-571.9658774,-425.9370778
810,-842.4566372,-799.8825973,-593.3463317,-437.6280043
811,-818.4953007,-937.2282684,-642.2148394,-438.5023316
812,-816.4945917,-927.1920283,-652.4123905,-284.9341528
