Timestep,Ramp0,Ramp1
6340,-2370.16849,-2824.818472
6341,-2370.16849,-2824.818472
6342,-2370.16849,-2834.67729
6343,-2370.16849,-2829.177285
6344,-2370.16849,-2829.177285
6345,-2370.16849,-2829.177285
6346,-2370.16849,-2829.177285
6347,-2370.16849,-2829.177285
6348,-2370.16849,-2829.177285
6349,-2370.16849,-2829.177285
6350,-2370.16849,-2829.177285
6351,-2370.16849,-2829.177285
6352,-2370.16849,-2829.177285
6353,-2371.168636,-2792.091037
6354,-523.1721052,-2789.091039
6355,-532.7187306,-2789.091039
6356,-162.3983673,-2789.091039
6357,-159.3982455,-2789.091039
6358,-159.3982649,-2789.091039
6359,-159.3982651,-2789.091039
6360,-159.3982651,-2789.091039
6361,-159.3982651,-2789.091039
6362,-159.3982651,-2789.091039
6363,-159.3982651,-2789.091039
6364,-159.3982651,-2789.091039
6365,-159.3982651,-2789.091039
6366,-159.3982651,-2789.091039
6367,-159.3982651,-2789.091039
6368,-159.3982651,-2789.091039
6369,-159.3982651,-2485.385688
6370,-159.3982651,-2476.88582
6371,-159.3982651,-2476.885821
6372,-159.3982651,-2476.885821
6373,-159.3982651,-2476.885821
6374,-159.3982651,-2476.885821
6375,-159.3982651,-2476.885821
6376,-159.3982651,-2476.885821
6377,-159.3982651,-2476.885821
6378,-159.3982651,-2476.885821
6379,-159.3982651,-2476.885821
6380,-159.3982651,-2476.885821
6381,-159.3982651,-2476.885821
6382,-159.3982651,-2476.885821
6383,-159.3982651,-2476.885821
6384,-162.4669767,-2476.885821
6385,-158.9680435,-2090.344041
6386,-158.9680491,-2082.782961
6387,-158.9680491,-2080.782977
6388,-158.9680491,-2080.782977
6389,-158.9680491,-2080.782977
6390,-158.9680491,-2080.782977
6391,-158.9680491,-2080.782977
6392,-158.9680491,-2080.782977
6393,-158.9680491,-2080.782977
6394,-158.9680491,-2080.782977
6395,-158.9680491,-2080.782977
6396,-158.9680491,-2080.782977
6397,-158.9680491,-2080.782977
6398,-158.9680491,-2080.782977
6399,-158.9680491,-2080.782977
6400,-158.9680491,-2080.782977
6401,-158.9680491,-2080.782977
6402,-158.9680491,-2080.782977
6403,-158.9680491,-2080.782977
6404,-158.9680491,-2080.782977
6405,-158.9680491,-2080.782977
6406,-158.9680491,-2080.782977
6407,-158.9680491,-2080.782977
6408,-158.9680491,-2080.782977
6409,-158.9680491,-2044.140746
6410,-158.9680491,-2040.640641
6411,-123.7555452,-2040.640641
6412,-118.7553132,-2040.640641
6413,-118.7553119,-2040.640641
6414,-118.7553119,-2040.640641
6415,-118.7553119,-2040.640641
6416,-118.7553119,-2040.640641
6417,-118.7553119,-2040.640641
6418,-118.7553119,-2040.640641
6419,-118.7553119,-2040.640641
6420,-118.7553119,-2040.640641
6421,-118.7553119,-782.8470603
6422,-118.7553119,-778.8486772
6423,-118.7553119,-780.9054048
6424,-118.7553119,-778.9052481
6425,-118.7553119,-778.9052473
6426,-118.7553119,-778.9052473
6427,-118.7553119,-778.9052473
6428,-118.7553119,-778.9052473
6429,-118.7553119,-778.9052473
6430,-118.7553119,-778.9052473
6431,-123.5783243,-781.9700732
6432,-118.5793608,-778.9698178
6433,-118.579367,-778.9698162
6434,-118.5793671,-778.9698161
6435,-118.5793671,-778.9698161
6436,-118.5793671,-778.9698161
6437,-118.5793671,-823.0822992
6438,-118.5793671,-819.0820716
6439,-118.5793671,-819.0820702
6440,-118.5793671,-819.0820702
6441,-118.5793671,-821.0253783
6442,-118.5793671,-819.0255299
6443,-118.5793671,-819.0255307
6444,-118.5793671,-819.0255307
6445,-118.5793671,-819.0255307
6446,-118.5793671,-819.0255307
6447,-118.5793671,-819.0255307
6448,-118.5793671,-819.0255307
6449,-118.5793671,-819.0255307
6450,-118.5793671,-864.2067813
6451,-118.5793671,-859.2060556
6452,-118.5793671,-859.2060512
6453,-118.5793671,-859.1847785
6454,-118.5793671,-859.1846905
6455,-118.5793671,-859.18469
6456,-118.5793671,-859.18469
6457,-118.5793671,-859.18469
6458,-118.5793671,-859.18469
6459,-118.5793671,-859.18469
6460,-118.5793671,-859.18469
6461,-118.5793671,-859.18469
6462,-118.5793671,-859.18469
6463,-118.5793671,-859.18469
6464,-118.5793671,-859.18469
6465,-118.5793671,-820.1457391
6466,-118.5793671,-819.1457561
6467,-70.10659959,-819.1457561
6468,-68.6061834,-819.1457561
6469,-68.60618608,-819.1457561
6470,-68.60618613,-819.1457561
6471,-68.60618613,-819.1457561
6472,-68.60618613,-819.1457561
6473,-68.60618613,-819.1457561
6474,-68.60618613,-778.5871759
6475,-68.60618613,-769.086772
6476,-68.60618613,-769.086767
6477,-467.547368,-769.0867669
6478,-510.9276867,-769.0867669
6479,-114.2278688,-769.0867669
6480,-109.2289769,-769.0867669
6481,-109.2289831,-769.0867669
6482,-109.2289831,-769.0867669
6483,-109.2289831,-769.0867669
6484,-109.2289831,-769.0867669
6485,-109.2289831,-769.0867669
6486,-109.2289831,-769.0867669
6487,-109.2289831,-769.0867669
6488,-109.2289831,-769.0867669
6489,-109.2289831,-769.0867669
6490,-109.2289831,-769.0867669
6491,-109.2289831,-769.0867669
6492,-109.2289831,-769.0867669
6493,-109.2289831,-769.0867669
6494,-109.2289831,-769.0867669
6495,-109.2289831,-769.0867669
6496,-109.2289831,-769.0867669
6497,-109.2289831,-769.0867669
6498,-115.5823396,-769.0867669
6499,-109.0828471,-769.0867669
6500,-109.0828501,-769.0867669
6501,-109.0828501,-769.0867669
6502,-109.0828501,-769.0867669
6503,-109.0828501,-769.0867669
6504,-109.0828501,-769.0867669
6505,-109.0828501,-769.0867669
6506,-109.0828501,-769.0867669
6507,-109.0828501,-769.0867669
6508,-109.0828501,-769.0867669
6509,-109.0828501,-772.0845772
6510,-109.0828501,-769.084763
6511,-109.0828501,-769.0847653
6512,-109.0828501,-769.0847653
6513,-109.0629334,-769.0847653
6514,-109.0628417,-769.0847653
6515,-109.0628335,-769.0847653
6516,-109.0628335,-769.0847653
6517,-2374.49571,-824.5281155
6518,-114.0615057,-774.5845703
6519,-109.0628299,-769.0847628
6520,-109.0628335,-769.0847653
6521,-150.9820698,-769.0847653
6522,-148.9821113,-769.0847653
6523,-148.9821115,-769.0847653
6524,-148.9821115,-769.0847653
6525,-148.9821115,-769.0847653
6526,-151.759848,-769.0847653
6527,-149.2596306,-769.0847653
6528,-149.2596267,-769.0847653
6529,-149.2596266,-769.0847653
6530,-149.2596266,-769.0847653
6531,-149.2596266,-769.0847653
6532,-149.2596266,-769.0847653
6533,-149.2596266,-769.0847653
6534,-149.2596266,-769.0847653
6535,-149.2596266,-769.0847653
6536,-149.2596266,-769.0847653
6537,-149.2596266,-769.0847653
6538,-149.2596266,-769.0847653
6539,-149.2596266,-769.0847653
6540,-149.2596266,-750.3466956
6541,-149.2773847,-748.8473609
6542,-149.2774907,-748.8473653
6543,-149.2774988,-748.8473654
6544,-149.2774989,-748.8473654
6545,-149.2774989,-748.8473654
6546,-149.2774989,-748.8473654
6547,-149.2774989,-748.8473654
6548,-149.2774989,-748.8473654
6549,-149.2774989,-748.8473654
6550,-149.2774989,-926.8088902
6551,-149.2774989,-919.8076141
6552,-149.2774989,-919.8076099
6553,-149.259744,-919.8076099
6554,-149.2773856,-919.8076099
6555,-149.2597431,-921.306598
6556,-149.2773856,-919.806655
6557,-149.2597431,-919.8066555
6558,-149.2596348,-919.8066555
6559,-149.2596267,-919.8066555
6560,-149.2596266,-919.8066555
6561,-149.2596266,-919.8066555
6562,-547.7169395,-919.8066555
6563,-554.0807338,-919.8066555
6564,-542.0806069,-919.8066555
6565,-542.0806062,-919.8066555
6566,-542.0806062,-919.8066555
6567,-542.0806062,-919.8066555
6568,-542.0806062,-919.8066555
6569,-542.0806062,-919.8066555
6570,-542.0806062,-919.8066555
6571,-542.0806062,-919.8066555
6572,-542.0806062,-919.8066555
6573,-542.0806062,-919.8066555
6574,-542.302663,-919.8066555
6575,-541.3036952,-919.8066555
6576,-541.3036908,-920.8415063
6577,-541.3036907,-922.839384
6578,-541.3036907,-919.8394994
6579,-541.3036907,-919.8395004
6580,-541.3036907,-919.8395004
6581,-541.3036907,-923.8420577
6582,-541.3036907,-919.8419103
6583,-541.3036907,-919.841909
6584,-541.3036907,-919.841909
6585,-541.3036907,-919.841909
6586,-541.3036907,-919.841909
6587,-541.3036907,-919.841909
6588,-541.3036907,-919.841909
6589,-541.3036907,-919.841909
6590,-541.3036907,-919.841909
6591,-541.3036907,-919.841909
6592,-541.3036907,-919.841909
6593,-592.2897059,-919.841909
6594,-591.2902002,-919.841909
6595,-591.2902028,-919.841909
6596,-591.2902028,-919.841909
6597,-591.2902028,-919.842069
6598,-591.2902028,-919.8422345
6599,-591.2902028,-919.8422323
6600,-2421.141985,-919.8422323
6601,-596.7894218,-919.8422323
6602,-591.2901997,-919.8422323
6603,-591.2902028,-919.8422323
6604,-591.2902028,-919.8422323
6605,-591.2902028,-919.8422323
6606,-591.2902028,-919.8422323
6607,-591.2902028,-919.8422323
6608,-591.2902028,-919.8422323
6609,-591.2902028,-919.8422323
6610,-591.2902028,-919.8422323
6611,-591.2902028,-919.8422323
6612,-591.2902028,-919.8422323
6613,-591.2902028,-919.8422323
6614,-591.2902028,-919.8422323
6615,-591.2902028,-919.8422323
6616,-592.8595799,-919.8422323
6617,-591.359612,-919.8422323
6618,-591.3596123,-919.8422323
6619,-591.3596123,-919.8422323
6620,-591.3596123,-919.8422323
6621,-591.3596123,-919.8422323
6622,-591.3596123,-919.8422323
6623,-591.3596123,-919.8422323
6624,-591.3596123,-846.2719104
6625,-953.167868,-839.7504935
6626,-905.1784558,-838.7515421
6627,-900.6784511,-838.7515463
6628,-900.678451,-838.7515463
6629,-900.678451,-2639.526596
6630,-900.678451,-758.9608012
6631,-900.678451,-748.9611144
6632,-900.678451,-748.9611177
6633,-900.678451,-748.9611177
6634,-900.678451,-748.9611177
6635,-900.678451,-748.9611177
6636,-900.678451,-748.9611177
6637,-900.678451,-748.9611177
6638,-900.678451,-748.9611177
6639,-900.678451,-748.9611177
6640,-900.678451,-748.9611177
6641,-900.678451,-748.9611177
6642,-900.678451,-748.9611177
6643,-900.678451,-748.9611177
6644,-900.678451,-748.9611177
6645,-900.678451,-748.9611177
6646,-900.678451,-748.9611177
6647,-900.678451,-748.9611177
6648,-900.678451,-748.9611177
6649,-900.678451,-750.0631422
6650,-900.678451,-749.0589343
6651,-900.678451,-749.0589052
6652,-900.678451,-749.0589051
6653,-900.678451,-749.058905
6654,-900.678451,-749.058905
6655,-900.678451,-749.058905
6656,-900.678451,-749.058905
6657,-900.678451,-749.058905
6658,-900.678451,-749.058905
6659,-900.678451,-749.058905
6660,-900.678451,-749.058905
6661,-900.678451,-749.058905
6662,-900.678451,-749.058905
6663,-900.678451,-749.058905
6664,-900.678451,-749.058905
6665,-900.678451,-749.058905
6666,-900.678451,-749.058905
6667,-900.678451,-749.058905
6668,-900.678451,-749.058905
6669,-900.678451,-749.058905
6670,-900.678451,-749.058905
6671,-900.678451,-749.058905
6672,-867.461781,-749.058905
6673,-860.4618489,-749.058905
6674,-860.4618486,-749.058905
6675,-860.4618486,-749.058905
6676,-860.4618486,-749.058905
6677,-860.4618486,-749.058905
6678,-864.9739473,-808.1754874
6679,-860.9284506,-799.1758289
6680,-859.9284481,-799.1758327
6681,-859.9284483,-799.1758327
6682,-859.9284483,-799.1758327
6683,-859.9284483,-799.1758327
6684,-859.9284483,-799.1758327
6685,-859.9284483,-761.0613956
6686,-859.9284483,-749.0609239
6687,-859.9284483,-749.060918
6688,-859.9284483,-749.060918
6689,-915.4713659,-749.060918
6690,-909.971394,-749.060918
6691,-909.9713939,-749.060918
6692,-909.9713939,-749.060918
6693,-909.9713939,-749.060918
6694,-909.9713939,-749.060918
6695,-909.9713939,-749.060918
6696,-909.9713939,-749.060918
6697,-909.9713939,-749.060918
6698,-909.9713939,-749.060918
6699,-909.9713939,-749.060918
6700,-909.9713939,-749.060918
6701,-909.9713939,-749.060918
6702,-909.9713939,-749.060918
6703,-909.9713939,-749.060918
6704,-909.9713939,-749.060918
6705,-909.9713939,-406.9182248
6706,-909.9713939,-417.2927805
6707,-554.2381146,-417.2898003
6708,-550.7350831,-417.2897918
6709,-550.7350686,-417.2897918
6710,-550.7350685,-417.2897918
6711,-550.7350685,-417.2897918
6712,-550.7350685,-417.2897918
6713,-550.7350685,-417.2897918
6714,-550.7350685,-417.2897918
6715,-550.7350685,-417.2897918
6716,-550.7350685,-417.2897918
6717,-576.7438433,-417.2897918
6718,-571.2442341,-417.2897918
6719,-571.2442389,-417.2897918
6720,-571.2442389,-417.2897918
6721,-571.2442389,-417.2897918
6722,-571.2442389,-417.2897918
6723,-571.2442389,-417.2897918
6724,-571.2442389,-417.2897918
6725,-571.2442389,-468.7590768
6726,-571.2442389,-467.259345
6727,-2470.090716,-467.2593431
6728,-576.2435025,-467.2593431
6729,-571.2442357,-467.2593431
6730,-571.2442389,-467.2593431
6731,-571.2442389,-849.6921586
6732,-571.2442389,-846.1928187
6733,-571.2442389,-846.1928205
6734,-571.2442389,-846.1928205
6735,-571.2442389,-846.1928205
6736,-571.2442389,-846.1928205
6737,-571.2442389,-846.1928205
6738,-184.1345659,-846.1928205
6739,-179.6355441,-846.1928205
6740,-179.6355493,-581.1351502
6741,-169.5715174,-576.6353664
6742,-169.57355,-576.6353694
6743,-169.5735623,-576.6353694
6744,-169.5735624,-576.6353694
6745,-169.5735624,-576.6353694
6746,-169.5735624,-576.6353694
6747,-169.5735624,-576.6353694
6748,-169.5735624,-576.6353694
6749,-169.5735624,-576.6353694
6750,-169.5735624,-576.6353694
6751,-169.5735624,-576.6353694
6752,-169.5735624,-576.6353694
6753,-169.5735624,-576.6353694
6754,-169.5735624,-576.6353694
6755,-169.5735624,-576.6353694
6756,-169.5735624,-576.6353694
6757,-169.5735624,-576.6353694
6758,-169.5735624,-576.6353694
6759,-169.5735624,-576.6353694
6760,-169.5735624,-576.6353694
6761,-169.5735624,-576.6353694
6762,-169.5735624,-576.6353694
6763,-169.5735624,-576.6353694
6764,-169.5735624,-576.6353694
6765,-169.5735624,-576.6353694
6766,-169.5735624,-576.6353694
6767,-169.5735624,-576.6353694
6768,-169.5735624,-576.6353694
6769,-169.5735624,-576.6353694
6770,-169.5735624,-576.6353694
6771,-169.5735624,-576.6353694
6772,-169.5735624,-576.6353694
6773,-169.5735624,-587.7236004
6774,-169.5735624,-576.723004
6775,-169.5735624,-576.7230008
6776,-169.5735624,-576.7230008
6777,-183.504936,-576.7230008
6778,-169.0051216,-596.9395857
6779,-169.0051234,-586.4396314
6780,-169.0051234,-586.4396317
6781,-169.0051234,-586.4396317
6782,-169.0051234,-586.4396317
6783,-169.0051234,-202.6553431
6784,-169.0051234,-197.6542548
6785,-169.0051234,-197.6542496
6786,-169.0051234,-197.6542495
6787,-169.0051234,-197.6542496
6788,-169.0051234,-197.6542496
6789,-169.0051234,-197.6542496
6790,-169.0051234,-197.6542496
6791,-169.0051234,-197.6542496
6792,-169.0051234,-197.6542496
6793,-169.0051234,-197.6542496
6794,-169.0051234,-197.6542496
6795,-169.0051234,-197.6542496
6796,-169.0051234,-212.6366941
6797,-169.0051234,-164.8807511
6798,-169.0051234,-157.8809422
6799,-169.0051234,-157.8809433
6800,-169.0051234,-157.8809433
6801,-169.0051234,-157.8809433
6802,-169.0051234,-157.8809433
6803,-169.0051234,-157.8809433
6804,-169.0051234,-157.8809433
6805,-169.0051234,-2101.372099
6806,-169.0051234,-2097.871701
6807,-169.0051234,-2097.871701
6808,-169.0051234,-2097.871701
6809,-169.0051234,-2355.307376
6810,-169.0051234,-2142.301319
6811,-169.0051234,-2531.431638
6812,-169.0051234,-2525.93178
6813,-169.0051234,-2525.93178
6814,-169.0051234,-2494.121767
6815,-169.0051234,-2534.431803
6816,-169.0051234,-2525.93178
6817,-169.0051234,-2525.93178
6818,-169.0051234,-2525.93178
6819,-169.0051234,-2525.93178
6820,-169.0051234,-2525.93178
6821,-169.0051234,-2525.93178
6822,-169.0051234,-2525.93178
6823,-169.0051234,-2525.93178
6824,-169.0051234,-2527.805711
6825,-169.0051234,-2523.80564
6826,-169.0051234,-2523.805639
6827,-169.0051234,-2523.805639
6828,-169.0051234,-2523.805639
6829,-169.0051234,-2523.805639
6830,-169.0051234,-2523.805639
6831,-169.0051234,-2523.805639
6832,-169.0051234,-2523.805639
6833,-169.0051234,-2523.805639
6834,-169.0051234,-2523.805639
6835,-169.0051234,-2523.805639
6836,-182.426699,-2523.805639
6837,-178.9269691,-2523.805639
6838,-178.9269707,-2523.805639
6839,-178.9269707,-2523.805639
6840,-178.9269707,-2523.805639
6841,-178.9269707,-2523.805639
6842,-178.9269707,-2523.805639
6843,-178.9269707,-2523.805639
6844,-178.9269707,-2523.805639
6845,-178.9269707,-2523.805639
6846,-178.9269707,-2523.805639
6847,-178.9269707,-2523.805639
6848,-178.9269707,-2523.805639
6849,-178.9269707,-2523.805639
6850,-178.9269707,-2523.805639
6851,-178.9269707,-2523.805639
6852,-178.9269707,-2523.805639
6853,-178.9269707,-2539.552926
6854,-178.9269707,-2534.052853
6855,-178.9269707,-2534.052853
6856,-178.9269707,-2534.052853
6857,-178.9269707,-2534.052853
6858,-178.9269707,-2534.052853
6859,-178.9269707,-2534.052853
6860,-178.9269707,-2534.052853
6861,-178.9269707,-2534.052853
6862,-563.9344886,-2534.052853
6863,-555.9343176,-2534.052853
6864,-555.9343216,-2534.052853
6865,-555.9343216,-2534.052853
6866,-555.9343216,-2534.052853
6867,-555.9343216,-2534.052853
6868,-555.9343216,-2534.052853
6869,-555.9343216,-2534.052853
6870,-555.9343216,-2534.052853
6871,-555.9343216,-2534.052853
6872,-555.9343216,-2534.052853
6873,-524.2073292,-2534.052853
6874,-516.2068556,-2534.052853
6875,-516.2068561,-2534.052853
6876,-516.2068561,-2232.875901
6877,-516.2068561,-2205.568385
6878,-516.2068561,-2203.627175
6879,-517.1736112,-2201.627181
6880,-516.1737064,-2201.627181
6881,-516.1737064,-2201.627181
6882,-516.1737064,-2201.627181
6883,-516.1737064,-2201.627181
6884,-516.1737064,-2201.627181
6885,-516.1737064,-2201.627181
6886,-516.1737064,-2201.627181
6887,-516.1737064,-2201.627181
6888,-516.1737064,-2201.627181
6889,-516.1737064,-2201.627181
6890,-516.1737064,-2201.627181
6891,-516.1737064,-2201.627181
6892,-516.1737064,-2201.627181
6893,-556.9528339,-2201.627181
6894,-546.4527828,-2201.627181
6895,-546.4527824,-2201.627181
6896,-546.4527824,-2201.627181
6897,-546.4527824,-2201.627181
6898,-546.4527824,-2201.627181
6899,-546.4527824,-2201.627181
6900,-546.4527824,-2201.627181
6901,-546.4527824,-2201.627181
6902,-546.4527824,-2156.423209
6903,-546.4527824,-553.1743275
6904,-546.4527824,-549.6746525
6905,-546.4527824,-504.068136
6906,-546.4527824,-499.5690577
6907,-546.4527824,-499.5690621
6908,-546.4527824,-499.5690621
6909,-546.4527824,-499.5690621
6910,-546.4527824,-499.5690621
6911,-596.8350094,-499.5690621
6912,-582.3348387,-499.5690621
6913,-582.3348363,-499.5690621
6914,-582.3348363,-499.5690621
6915,-582.3348363,-499.5690621
6916,-582.3348363,-499.5690621
6917,-582.3348363,-499.5690621
6918,-550.0960149,-499.5690621
6919,-590.3349339,-499.5690621
6920,-582.3348367,-499.5690621
6921,-582.3348363,-499.5690621
6922,-582.3348363,-499.5690621
6923,-582.3348363,-499.5690621
6924,-582.3348363,-499.5690621
6925,-582.3348363,-500.6113169
6926,-582.3348363,-499.6095503
6927,-582.3348363,-499.6095418
6928,-582.3348363,-817.580066
6929,-582.3348363,-776.4124672
6930,-582.3348363,-770.9125613
6931,-582.3348363,-770.9125615
6932,-582.3348363,-770.9125615
6933,-582.3348363,-770.9125615
6934,-582.3348363,-770.9125615
6935,-582.3348363,-770.9125615
6936,-582.3348363,-770.9125615
6937,-582.3348363,-823.4609177
6938,-582.3348363,-820.9602343
6939,-582.3348363,-820.9602315
6940,-582.3348363,-820.9602315
6941,-582.3348363,-820.9602315
6942,-582.3348363,-820.9602315
6943,-582.3348363,-820.9602315
6944,-582.3348363,-820.9602315
6945,-582.3348363,-433.2337987
6946,-582.3348363,-429.7347106
6947,-582.3348363,-429.7347166
6948,-925.3451082,-429.7347167
6949,-914.8450785,-429.7347167
6950,-914.8450782,-429.7347167
6951,-914.8450782,-429.7347167
6952,-914.8450782,-429.7347167
6953,-914.8450782,-429.7347167
6954,-914.8450782,-429.7347167
6955,-914.8450782,-429.7347167
6956,-914.8450782,-429.7347167
6957,-914.8450782,-429.7347167
6958,-914.8450782,-429.7347167
6959,-914.8450782,-429.7347167
6960,-914.8450782,-429.7347167
6961,-914.8450782,-429.7347167
6962,-914.8450782,-429.7347167
6963,-914.8450782,-429.7347167
6964,-914.8450782,-429.7347167
6965,-592.3472107,-429.7347167
6966,-582.3478535,-429.7347167
6967,-582.3478565,-794.2205929
6968,-582.3478565,-788.7180645
6969,-582.3478565,-788.7180426
6970,-582.3478565,-788.7180424
6971,-582.3478565,-788.7180424
6972,-582.3478565,-788.7180424
6973,-582.3478565,-788.7180424
6974,-582.3478565,-788.7180424
6975,-582.3478565,-788.7180424
6976,-582.3478565,-788.7180424
