Steps,g_0.98,g_0.99,g_0.995,g_0.999
13048,-389.9610156,-276.1980964,-93.24133618,-945.5306608
13049,-389.9610156,-276.2215814,-93.24133618,-745.3025651
13050,-389.9610156,-276.2214326,-93.24133618,-758.0612992
13051,-389.9610156,-299.8587423,-93.24133618,-743.0611894
13052,-389.9610156,-287.8574835,-93.24133618,-743.0611885
13053,-529.3328969,-287.857463,-93.24133618,-743.0611885
13054,-515.3320716,-287.8574628,-93.24133618,-743.0611885
13055,-515.3320703,-287.8574628,-93.24133618,-743.0611885
13056,-515.3320703,-287.8574628,-93.24133618,-743.0611885
13057,-515.3320703,-287.8574628,-93.24133618,-743.0611885
13058,-515.3320703,-287.8574628,-93.24133618,-743.0611885
13059,-515.3320703,-287.8574628,-93.24133618,-743.0611885
13060,-515.3320703,-287.8574628,-93.24133618,-743.0611885
13061,-515.3320703,-287.8574628,-93.24133618,-743.0611885
13062,-515.3320703,-287.8574628,-93.24133618,-743.0611885
13063,-515.3320703,-287.8574628,-93.24133618,-743.0611885
13064,-515.3320703,-287.8574628,-93.24133618,-743.0611885
13065,-515.3320703,-287.8574628,-93.24133618,-743.0611885
13066,-515.3320703,-287.8574628,-93.24133618,-743.0611885
13067,-515.3320703,-465.3995631,-93.24133618,-743.0611885
13068,-515.3320703,-439.3990057,-93.24133618,-743.0611885
13069,-515.3320703,-439.3989912,-93.24133618,-743.0611885
13070,-515.3320703,-439.398991,-93.24133618,-743.0611885
13071,-515.3320703,-439.398991,-93.24133618,-743.0611885
13072,-515.3320703,-439.398991,-96.16792044,-743.0611885
13073,-515.3320703,-439.398991,-96.24179512,-743.0611885
13074,-515.3320703,-439.398991,-93.24134042,-743.0611885
13075,-517.6568973,-439.398991,-93.24133622,-743.0611885
13076,-518.3321151,-439.398991,-93.24133618,-743.0611885
13077,-515.3320703,-439.398991,-93.24133618,-743.0611885
13078,-515.3320703,-439.398991,-93.24133618,-743.0611885
13079,-515.3320703,-439.398991,-93.24133618,-743.0611885
13080,-515.3320703,-439.398991,-93.24133618,-743.0611885
13081,-515.3320703,-439.398991,-93.24133618,-743.0611885
13082,-515.3320703,-439.398991,-93.24133618,-743.0611885
13083,-515.3320703,-439.398991,-93.24133618,-743.0611885
13084,-515.3320703,-439.398991,-93.24133618,-743.0611885
13085,-515.3320703,-439.398991,-93.24133618,-743.0611885
13086,-515.3320703,-439.398991,-93.24133618,-743.0611885
13087,-515.3320703,-439.398991,-93.24133618,-743.0611885
13088,-515.3320703,-439.398991,-93.24133618,-743.0611885
13089,-515.3320703,-439.398991,-133.6208303,-616.682363
13090,-520.5761386,-439.398991,-118.2413233,-601.7165425
13091,-513.576161,-439.398991,-93.24133655,-601.7148029
13092,-513.5761612,-439.398991,-93.24133619,-601.7147892
13093,-513.5761612,-439.398991,-93.24133618,-601.7147891
13094,-513.5761612,-439.398991,-93.24133618,-601.7147891
13095,-513.5761612,-449.3992597,-93.24133618,-601.7147891
13096,-513.5761612,-441.3982746,-93.24133618,-601.7147891
13097,-516.5771967,-441.3982605,-93.24133618,-601.7147891
13098,-513.5771918,-449.9544027,-93.24133618,-601.7147891
13099,-513.5771917,-439.9557007,-93.24133618,-601.7147891
13100,-513.5771917,-439.9557179,-93.24133618,-601.7147891
13101,-513.5771917,-439.9557181,-93.24133618,-610.4619347
13102,-513.5771917,-439.9557181,-93.24133618,-601.4612129
13103,-513.5771917,-439.9557181,-93.24133618,-601.4612123
13104,-513.5771917,-439.9557181,-93.24133618,-601.4612123
13105,-513.5771917,-439.9557181,-93.24133618,-601.4612123
13106,-513.5771917,-439.9557181,-93.24133618,-601.4612123
13107,-513.5771917,-439.9557181,-93.24133618,-601.4612123
13108,-513.5771917,-439.9557181,-93.24133618,-601.4612123
13109,-513.5771917,-439.9557181,-118.9718446,-601.4612123
13110,-513.5771917,-439.9557181,-108.9713324,-601.4612123
13111,-513.5771917,-439.9557181,-108.9713274,-601.4612123
13112,-513.5771917,-439.9557181,-108.9713274,-601.4612123
13113,-638.5073377,-439.9557181,-108.9713274,-601.4612123
13114,-636.5078826,-439.9557181,-108.9713274,-601.4612123
13115,-636.5078831,-439.9557181,-108.9713274,-601.4612123
13116,-636.5078831,-439.9557181,-108.9713274,-601.4612123
13117,-646.5115572,-439.9557181,-108.9713274,-601.4612123
13118,-621.5712421,-439.9557181,-108.9713274,-601.4612123
13119,-629.5681147,-439.9557181,-108.9713274,-601.4612123
13120,-619.5678467,-439.9557181,-108.9713274,-601.4612123
13121,-619.5678462,-439.9557181,-108.9713274,-601.4612123
13122,-619.5678462,-439.9557181,-108.9713274,-601.4612123
13123,-619.5678462,-439.9557181,-108.9713274,-601.4612123
13124,-619.5678462,-439.9557181,-108.9713274,-601.4612123
13125,-619.5678462,-439.9557181,-108.9713274,-601.4612123
13126,-637.2844071,-439.9557181,-258.850679,-601.4612123
13127,-627.2842632,-439.9557181,-251.8493481,-601.4612123
13128,-627.2842631,-439.9557181,-251.8493317,-601.4612123
13129,-619.7703069,-439.9557181,-259.327038,-601.4612123
13130,-611.1992298,-439.9557181,-251.3293337,-601.4612123
13131,-590.199201,-439.9557181,-251.3293495,-601.4612123
13132,-590.1992009,-439.9557181,-251.3293496,-601.4612123
13133,-590.1992009,-439.9557181,-251.3293496,-601.4612123
13134,-590.1992009,-439.9557181,-251.3293496,-601.4612123
13135,-590.1992009,-439.9557181,-251.3293496,-601.4612123
13136,-590.1992009,-439.9557181,-251.3293496,-601.4612123
13137,-616.2001704,-439.9557181,-251.3293496,-601.4612123
13138,-610.2000754,-439.9557181,-251.3293496,-601.4612123
13139,-610.2000753,-439.9557181,-251.3293496,-601.4612123
13140,-610.2000753,-439.9557181,-251.3293496,-601.4612123
13141,-610.2000753,-439.9557181,-251.3293496,-601.4612123
13142,-607.8267245,-439.9557181,-251.3293496,-601.4612123
13143,-597.8266767,-439.9557181,-251.3293496,-601.4612123
13144,-597.8266766,-439.9557181,-251.3293496,-601.4612123
13145,-597.8266766,-439.9557181,-251.3293496,-601.4612123
13146,-597.8266766,-439.9557181,-251.3293496,-601.4612123
13147,-597.8266766,-439.9557181,-251.3293496,-601.4612123
13148,-597.8266766,-439.9557181,-251.3293496,-601.4612123
13149,-597.8266766,-439.9557181,-251.3293496,-601.4612123
13150,-597.8266766,-469.3010332,-251.3293496,-601.4612123
13151,-597.8266766,-456.3008254,-251.3293496,-601.4612123
13152,-597.8266766,-456.3008236,-251.3293496,-601.4612123
13153,-602.7600799,-454.4732216,-251.3293496,-601.4612123
13154,-597.7600946,-448.4741416,-251.3293496,-601.4612123
13155,-597.7600947,-448.4741578,-251.3293496,-287.90444
13156,-597.7600947,-448.474158,-251.3293496,-278.1621959
13157,-597.7600947,-448.474158,-251.3293496,-293.9035526
13158,-597.7600947,-448.474158,-251.3293496,-278.162196
13159,-597.7600947,-452.182428,-251.3293496,-293.9035526
13160,-597.7600947,-452.4755762,-251.3293496,-278.162196
13161,-597.7600947,-448.4741697,-251.3293496,-265.1620802
13162,-597.7600947,-448.4741581,-251.3293496,-265.1620796
13163,-597.7600947,-448.474158,-251.3293496,-265.1620796
13164,-597.7600947,-448.474158,-251.3293496,-265.1620796
13165,-601.8416106,-448.474158,-251.3293496,-254.2795531
13166,-597.8414578,-448.474158,-251.3293496,-249.2792738
13167,-597.8414577,-448.474158,-251.3293496,-249.2792741
13168,-597.8414577,-448.474158,-251.3293496,-249.2792741
13169,-597.8414577,-448.474158,-251.3293496,-249.2792741
13170,-597.8414577,-448.474158,-251.3293496,-249.2792741
13171,-597.8414577,-448.474158,-251.3293496,-249.2792741
13172,-597.8414577,-448.474158,-251.3293496,-249.2792741
13173,-602.7398657,-448.474158,-251.3293496,-285.4021278
13174,-602.8416488,-448.474158,-251.3293496,-269.4014759
13175,-602.7398658,-448.474158,-251.3293496,-269.4014708
13176,-602.8416488,-448.474158,-251.3293496,-269.4014707
13177,-602.7398658,-448.474158,-251.3293496,-269.4014707
13178,-597.7400488,-448.474158,-251.3293496,-269.4014707
13179,-597.7400488,-448.474158,-251.3293496,-271.3263133
13180,-597.7400488,-448.474158,-251.3293496,-269.326034
13181,-597.7400488,-448.474158,-251.3293496,-269.3260132
13182,-597.7400488,-448.474158,-251.3293496,-269.326013
13183,-597.7400488,-448.474158,-251.3293496,-269.326013
13184,-597.7400488,-448.474158,-251.3293496,-269.326013
13185,-597.7400488,-448.474158,-251.3293496,-274.8668851
13186,-597.7400488,-448.474158,-251.3293496,-269.866433
13187,-597.7400488,-448.474158,-251.3293496,-269.8664337
13188,-597.7400488,-448.474158,-251.3293496,-269.8664338
13189,-597.7400488,-448.474158,-251.3293496,-269.8664338
13190,-597.7400488,-448.474158,-254.1868528,-269.8664338
13191,-597.7400488,-448.474158,-251.1872649,-269.8664338
13192,-597.7400488,-448.474158,-251.1872687,-269.8664338
13193,-597.7400488,-459.3264427,-251.1872688,-269.8664338
13194,-597.7400488,-455.3257693,-251.1872688,-269.8664338
13195,-597.7400488,-455.3257624,-251.1872688,-269.8664338
13196,-597.7400488,-455.3257624,-254.9047436,-269.8664338
13197,-597.7400488,-455.3257624,-249.9058239,-269.8664338
13198,-597.7400488,-455.3257624,-249.9058326,-269.8664338
13199,-597.7400488,-455.3257624,-249.9058327,-269.8664338
13200,-597.7400488,-455.3257624,-249.9058327,-269.8664338
13201,-489.6661491,-455.3257624,-249.9058327,-269.8664338
13202,-616.7044728,-455.3257624,-249.9058327,-269.8664338
13203,-453.1275486,-455.3257624,-249.9058327,-269.8664338
13204,-432.1232185,-455.3257624,-249.9058327,-269.8664338
13205,-432.1231833,-455.3257624,-249.9058327,-269.8664338
13206,-432.123183,-455.2937094,-249.9058327,-269.8664338
13207,-432.123183,-455.2935714,-249.9058327,-269.8664338
13208,-432.123183,-455.2935702,-249.9058327,-269.8664338
13209,-334.6235469,-585.705499,-249.9058327,-269.8664338
13210,-449.1240661,-569.7064491,-249.9058327,-269.8664338
13211,-334.623547,-569.7064579,-249.9058327,-269.8664338
13212,-449.1240661,-569.706458,-249.9058327,-269.8664338
13213,-334.623547,-569.706458,-415.2462684,-269.8664338
13214,-449.1240661,-569.706458,-408.2434701,-269.8664338
13215,-334.623547,-569.706458,-399.2433786,-269.8664338
13216,-449.1240661,-569.706458,-399.243378,-269.8664338
13217,-334.623547,-725.6297258,-399.243378,-269.8664338
13218,-317.624176,-710.6316379,-399.243378,-269.8664338
13219,-317.6241987,-710.6316402,-399.243378,-269.8664338
13220,-317.6241991,-710.6316402,-399.243378,-269.8664338
13221,-317.6241991,-710.6316402,-399.243378,-269.8664338
13222,-317.6241991,-710.6316402,-399.243378,-269.8664338
13223,-317.6241991,-710.6316402,-399.243378,-269.8664338
13224,-317.6241991,-710.6316402,-399.243378,-269.8664338
13225,-317.6241991,-742.2863205,-274.4722348,-269.8664338
13226,-317.6241991,-726.2863576,-253.4679938,-269.8664338
13227,-317.6241991,-726.2863577,-248.8037906,-269.8664338
13228,-317.6241991,-726.2863577,-234.8035235,-269.8664338
13229,-317.6241991,-726.2863577,-234.8035214,-269.8664338
13230,-317.6241991,-726.2863577,-234.8035214,-269.8664338
13231,-317.6241991,-726.2863577,-234.8035214,-269.8664338
13232,-317.6241991,-726.2863577,-234.8035214,-269.8664338
13233,-317.6241991,-726.2863577,-234.8035214,-269.8664338
13234,-317.6241991,-726.2863577,-234.8035214,-269.8664338
13235,-317.6241991,-726.2863577,-234.8035214,-269.8664338
13236,-317.6241991,-726.6316859,-234.8035214,-269.8664338
13237,-317.6241991,-742.2863206,-234.8035214,-269.8664338
13238,-317.6241991,-726.2863576,-234.8035214,-269.8664338
13239,-317.6241991,-726.2863577,-234.8035214,-269.8664338
13240,-317.6241991,-726.2863577,-234.8035214,-269.8664338
13241,-317.6241991,-726.2863577,-234.8035214,-269.8664338
13242,-317.6241991,-726.2863577,-234.8035214,-269.8664338
13243,-317.6241991,-730.1750605,-234.8035214,-269.8664338
13244,-317.6241991,-727.1731882,-234.8035214,-269.8664338
13245,-317.6241991,-716.2810784,-234.8035214,-269.8664338
13246,-317.6241991,-711.2807831,-234.8035214,-269.8664338
13247,-317.6241991,-711.2807827,-234.8035214,-269.8664338
13248,-317.6241991,-711.2807827,-234.8035214,-269.8664338
13249,-317.6241991,-711.2807827,-234.8035214,-279.7212223
13250,-317.6241991,-711.2807827,-234.8035214,-269.7213564
13251,-317.6241991,-711.2807827,-234.8035214,-269.7213572
13252,-317.6241991,-711.2807827,-234.8035214,-269.7213572
13253,-317.6241991,-585.3379049,-234.8035214,-269.7213572
13254,-317.6241991,-726.278891,-234.8035214,-269.7213572
13255,-317.6241991,-585.3379049,-234.8035214,-269.7213572
13256,-317.6241991,-726.278891,-234.8035214,-269.7213572
13257,-343.5138639,-585.3379049,-234.8035214,-269.7213572
13258,-261.3048326,-726.278891,-234.8035214,-269.7213572
13259,-256.3024198,-585.3379049,-234.8035214,-269.7213572
13260,-256.3024032,-726.278891,-234.8035214,-269.7213572
13261,-256.3024031,-585.3379049,-234.8035214,-269.7213572
13262,-256.3024031,-570.3350837,-234.8035214,-269.7213572
13263,-256.3024031,-570.3350601,-234.8035214,-269.7213572
13264,-256.3024031,-570.3350599,-234.8035214,-269.7213572
13265,-256.3024031,-570.3350599,-234.8035214,-269.7213572
13266,-256.3024031,-570.3350599,-234.8035214,-269.7213572
13267,-256.3024031,-570.3350599,-234.8035214,-269.7213572
13268,-256.3024031,-570.3350599,-234.8035214,-269.7213572
13269,-256.3024031,-570.3350599,-234.8035214,-269.7213572
13270,-256.3024031,-570.3350599,-234.8035214,-269.7213572
13271,-256.3024031,-570.3350599,-234.8035214,-269.7213572
13272,-256.3024031,-570.3350599,-234.8035214,-269.7213572
13273,-256.3024031,-570.3350599,-241.8065056,-299.0569778
13274,-256.3024031,-570.3350599,-239.8824309,-286.0562675
13275,-256.3024031,-570.3350599,-234.8820399,-286.0562681
13276,-256.3024031,-571.1587736,-234.8820369,-286.0562681
13277,-245.7864658,-550.1581946,-234.8820369,-286.0562681
13278,-243.7911577,-550.1581859,-234.8820369,-286.0562681
13279,-243.7911718,-550.1581858,-234.8820369,-286.0562681
13280,-243.7911718,-550.1581858,-234.8820369,-286.0562681
13281,-243.7911718,-550.1581858,-234.8820369,-289.8339965
13282,-243.7911718,-550.1581858,-234.8820369,-265.8347252
13283,-243.7911718,-550.1581858,-234.8820369,-265.8347304
13284,-243.7911718,-550.1581858,-234.8820369,-265.8347304
13285,-243.7911718,-550.1581858,-234.8820369,-265.8347304
13286,-243.7911718,-550.1581858,-234.8820369,-265.8347304
13287,-243.7911718,-550.1581858,-234.8820369,-265.8347304
13288,-243.7911718,-550.1581858,-240.7340461,-265.8347304
13289,-243.7911718,-550.1581858,-237.6867174,-420.2353857
13290,-243.7911718,-550.1581858,-237.7378038,-262.030812
13291,-243.7911718,-550.1581858,-234.7350302,-251.0315643
13292,-243.7911718,-550.1581858,-234.7350099,-251.0315683
13293,-243.7911718,-575.147612,-376.3592262,-251.0315683
13294,-243.7911718,-570.1473519,-360.3544265,-251.0315683
13295,-243.7911718,-570.1473486,-360.3542452,-251.0315683
13296,-243.7911718,-570.1473486,-360.3542323,-251.0315683
13297,-243.7911718,-598.5059092,-360.3542321,-251.0315683
13298,-243.7911718,-589.5074239,-360.3542321,-251.0315683
13299,-243.7911718,-589.5074324,-360.3542321,-251.0315683
13300,-243.7911718,-589.5074324,-360.3542321,-251.0315683
13301,-243.7911718,-589.5074324,-366.506601,-423.7552482
13302,-243.7911718,-589.5074324,-360.5056024,-411.7549948
13303,-243.7911718,-589.5074324,-360.5055924,-411.7550005
13304,-243.7911718,-589.5074324,-360.5055923,-411.7550005
13305,-243.7911718,-589.5074324,-360.5055923,-277.2982022
13306,-243.7911718,-589.5074324,-360.5055923,-269.2378324
13307,-243.7911718,-589.5074324,-360.5055923,-263.2375841
13308,-243.7911718,-589.5074324,-368.3036998,-263.2375801
13309,-243.7911718,-589.5074324,-368.506933,-263.23758
13310,-243.7911718,-620.103891,-360.5056057,-263.23758
13311,-243.7911718,-598.5081635,-360.5055925,-263.23758
13312,-243.7911718,-589.5074356,-360.5055923,-263.23758
13313,-243.7911718,-589.5074324,-360.5055923,-263.23758
13314,-243.7911718,-589.5074324,-360.5055923,-263.23758
13315,-243.7911718,-589.5074324,-360.5055923,-263.23758
13316,-243.7911718,-589.5074324,-771.8148225,-263.23758
13317,-122.281673,-589.5074324,-939.7228743,-263.23758
13318,-111.2805601,-589.5074324,-918.7229567,-263.23758
13319,-111.2805346,-589.5074324,-918.7229569,-263.23758
13320,-111.2805344,-589.5074324,-918.7229569,-263.23758
13321,-111.2805344,-589.5074324,-918.7229569,-263.23758
13322,-111.2805344,-589.5074324,-918.7229569,-263.23758
13323,-111.2805344,-589.5074324,-918.7229569,-263.23758
13324,-111.2805344,-589.5074324,-918.7229569,-263.23758
13325,-111.2805344,-589.5074324,-918.7229569,-263.23758
13326,-111.2805344,-589.5074324,-918.7229569,-263.23758
13327,-111.2805344,-589.5074324,-918.7229569,-263.23758
13328,-111.2805344,-589.5074324,-918.7229569,-263.23758
13329,-111.2805344,-580.5142658,-920.6622486,-263.23758
13330,-111.2805344,-581.1346674,-920.7229079,-263.23758
13331,-111.2805344,-557.714376,-918.7229569,-263.23758
13332,-111.2805344,-548.7115097,-918.7229569,-263.23758
13333,-111.2805344,-548.7114857,-918.7229569,-263.23758
13334,-111.2805344,-548.7114855,-778.8560183,-263.23758
13335,-111.2805344,-548.7114855,-759.8566822,-263.23758
13336,-111.2805344,-548.7114855,-759.8566857,-263.23758
13337,-111.2805344,-548.7114855,-759.8566857,-263.23758
13338,-111.2805344,-548.7114855,-759.8566857,-263.23758
13339,-111.2805344,-548.7114855,-759.8566857,-263.23758
13340,-111.2805344,-548.7114855,-759.8566857,-263.23758
13341,-99.28419628,-548.7114855,-759.8566857,-263.23758
13342,-91.28427512,-548.7114855,-759.8566857,-263.23758
13343,-91.28428385,-548.7114855,-759.8566857,-263.23758
13344,-91.28428398,-548.7114855,-759.8566857,-263.23758
13345,-91.28428398,-552.286363,-759.8566857,-134.1165251
13346,-91.28428398,-532.2870903,-759.8566857,-128.118467
13347,-91.28428398,-539.3898136,-759.8566857,-128.118478
13348,-91.28428398,-532.3892973,-759.8566857,-128.1184781
13349,-91.28428398,-532.3892931,-759.8566857,-128.1184781
13350,-91.28428398,-532.3892931,-759.8566857,-128.1184781
13351,-91.28428398,-532.3892931,-759.8566857,-128.1184781
13352,-91.28428398,-532.3892931,-759.8566857,-128.1184781
13353,-96.16970333,-532.3892931,-759.8566857,-128.1184781
13354,-91.17037689,-532.3892931,-759.8566857,-128.1184781
13355,-91.17038264,-532.3892931,-759.8566857,-128.1184781
13356,-91.1703827,-532.3892931,-759.8566857,-128.1184781
13357,-91.1703827,-539.2866036,-759.8566857,-128.1184781
13358,-95.08224665,-572.9278846,-759.8566857,-128.1184781
13359,-91.08182003,-548.9278866,-759.8566857,-128.1184781
13360,-91.08180998,-548.9278866,-759.8566857,-128.1184781
13361,-91.08180986,-548.9278866,-759.8566857,-128.1184781
13362,-226.7137743,-548.9278866,-759.8566857,-270.2464527
13363,-239.0761701,-548.9278866,-759.8566857,-254.2460954
13364,-224.0759355,-548.9278866,-759.8566857,-254.2460829
13365,-224.0759331,-548.9278866,-759.8566857,-254.2460828
13366,-224.0759331,-548.9278866,-759.8566857,-254.2460828
13367,-224.0759331,-548.9278866,-759.8566857,-254.2460828
13368,-224.0759331,-548.9278866,-759.8566857,-254.2460828
13369,-224.0759331,-548.9278866,-759.8566857,-254.2460828
13370,-224.0759331,-548.9278866,-759.8566857,-254.2460828
13371,-224.0759331,-548.9278866,-759.8566857,-254.2460828
13372,-224.0759331,-548.9278866,-767.2255028,-424.6416535
13373,-224.0759331,-548.9278866,-752.2259576,-406.6443351
13374,-224.0759331,-574.1289245,-752.2259602,-406.6443418
