TImeStep,g_0.98,g_0.99,g_0.995,g_0.999
33801,-119.7516379,-125.1707447,-108.1432594,-108.2579403
33802,-119.7516379,-125.1707447,-108.1432594,-108.2579403
33803,-119.7516379,-125.1707447,-108.1432594,-108.2579403
33804,-119.7516379,-125.1707447,-108.1432594,-108.2579403
33805,-127.9608515,-125.1707447,-143.013903,-108.2579403
33806,-122.8822329,-125.1707447,-132.446174,-108.2579403
33807,-119.8817244,-125.1707447,-150.9272235,-108.2579403
33808,-119.8817206,-125.1707447,-135.4460969,-108.2579403
33809,-119.8817205,-125.1707447,-150.9272235,-108.2579403
33810,-119.8817205,-125.1707447,-135.4460969,-108.2579403
33811,-119.8817205,-125.1707447,-150.9272235,-108.2579403
33812,-119.8817205,-125.1707447,-135.4460969,-108.2579403
33813,-121.8506496,-125.1707447,-150.9272235,-110.7057309
33814,-119.8522824,-125.1707447,-135.4460969,-92.70644574
33815,-119.8522939,-125.1707447,-150.9272235,-92.70645231
33816,-124.7243808,-125.1707447,-135.4460969,-92.7064523
33817,-122.7949097,-125.1707447,-150.9272235,-92.7064523
33818,-119.7951288,-125.1707447,-135.4460969,-92.7064523
33819,-119.7951345,-125.1707447,-150.9272235,-92.7064523
33820,-119.7951346,-125.1707447,-135.4460969,-92.7064523
33821,-111.9916761,-125.1707447,-112.4455502,-92.7064523
33822,-103.9916846,-125.1707447,-112.445545,-92.7064523
33823,-103.9916846,-125.1707447,-119.2764844,-92.7064523
33824,-103.9916846,-125.1707447,-112.2774755,-92.7064523
33825,-103.9916846,-125.1707447,-112.2774842,-92.7064523
33826,-103.9916846,-125.1707447,-112.2774843,-92.7064523
33827,-103.9916846,-125.1707447,-112.2774843,-92.7064523
33828,-103.9916846,-125.1707447,-112.2774843,-92.7064523
33829,-103.9916846,-125.1707447,-112.2774843,-1196.37979
33830,-103.9916846,-125.1707447,-112.2774843,-104.308231
33831,-103.9916846,-125.1707447,-112.2774843,-92.30350427
33832,-103.9916846,-111.1207855,-112.2774843,-92.30346964
33833,-103.9916846,-109.4623618,-112.2774843,-92.30346947
33834,-103.9916846,-109.4680523,-112.2774843,-92.30346947
33835,-103.9916846,-109.4680832,-112.2774843,-92.30346947
33836,-103.9916846,-109.4680834,-112.2774843,-92.30346947
33837,-103.9916846,-109.4680834,-112.2774843,-92.30346947
33838,-103.9916846,-109.4680834,-112.2774843,-92.30346947
33839,-103.9916846,-109.4680834,-112.2774843,-92.30346947
33840,-103.9916846,-109.4680834,-112.2774843,-92.30346947
33841,-103.9916846,-109.4680834,-112.2774843,-92.30346947
33842,-103.9916846,-109.4680834,-112.2774843,-92.30346947
33843,-103.9916846,-109.4680834,-112.2774843,-92.30346947
33844,-103.9916846,-109.4680834,-112.2774843,-92.30346947
33845,-103.0386225,-109.4680834,-112.2774843,-92.30346947
33846,-100.0360858,-273.0971051,-112.2774843,-92.30346947
33847,-100.0360678,-267.0413919,-112.2774843,-92.30346947
33848,-100.0360677,-118.3466108,-112.2774843,-92.30346947
33849,-100.0360677,-109.3452827,-112.2774843,-92.30346947
33850,-100.0360677,-1132.901507,-112.2774843,-92.30346947
33851,-100.0360677,-123.6628594,-112.2774843,-92.30346947
33852,-100.0360677,-108.660027,-112.2774843,-92.30346947
33853,-100.0360677,-108.6600107,-115.19974,-92.30346947
33854,-102.082412,-108.6600107,-112.1993922,-92.30346947
33855,-100.0821151,-108.6600107,-112.1993841,-92.30346947
33856,-100.0821129,-108.6600107,-112.199384,-92.30346947
33857,-100.0821129,-108.6600107,-112.199384,-92.30346947
33858,-100.0821129,-108.6600107,-112.199384,-92.30346947
33859,-100.0821129,-108.6600107,-112.199384,-92.30346947
33860,-100.0821129,-108.6600107,-112.199384,-92.30346947
33861,-100.0821129,-108.6600107,-112.199384,-92.30346947
33862,-100.0821129,-108.6600107,-112.199384,-209.8107374
33863,-100.0821129,-108.6600107,-112.199384,-200.8102903
33864,-100.0821129,-108.6600107,-112.199384,-200.8102714
33865,-104.0226364,-108.6600107,-119.4078631,-200.8102711
33866,-100.0229019,-108.6600107,-112.4086546,-200.8102711
33867,-100.0229039,-108.6600107,-112.408674,-200.8102711
33868,-100.0229039,-108.6600107,-112.4086742,-200.8102711
33869,-106.0798896,-108.6600107,-272.2587091,-200.8102711
33870,-104.079542,-108.6600107,-121.4114441,-200.8102711
33871,-104.0795708,-108.6600107,-112.4086975,-200.8102711
33872,-104.0795712,-108.6600107,-112.4086743,-200.8102711
33873,-104.0795712,-108.6600107,-112.3929629,-105.1423507
33874,-728.0282367,-108.6600107,-112.4095366,-105.1492889
33875,-100.4497826,-108.6600107,-112.3929701,-105.1493278
33876,-92.45162549,-108.6600107,-112.4095367,-105.1493279
33877,-92.45163184,-108.6600107,-112.4086813,-107.6718827
33878,-92.45163185,-108.6600107,-112.4086743,-100.6583637
33879,-92.45163185,-108.6600107,-112.4086742,-100.6592639
33880,-92.45163185,-108.6600107,-112.4086742,-100.659271
33881,-92.45163185,-108.9916317,-112.4086742,-100.6592711
33882,-92.45163185,-108.9971435,-112.4086742,-100.6592711
33883,-92.45163185,-108.9971727,-112.4086742,-100.6592711
33884,-92.45163185,-108.9971728,-112.4086742,-100.6592711
33885,-92.45163185,-108.9971728,-112.4086742,-100.6592711
33886,-92.45163185,-108.9971728,-112.4086742,-100.6592711
33887,-99.29504601,-113.1187895,-112.4086742,-100.6592711
33888,-92.34455617,-109.4576415,-112.4086742,-100.6592711
33889,-92.343968,-109.4632642,-112.4086742,-100.6592711
33890,-92.34395281,-109.4632939,-112.4086742,-100.6592711
33891,-92.34395247,-109.4632941,-112.4086742,-100.6592711
33892,-92.34395246,-109.4632941,-112.4086742,-100.6592711
33893,-92.34395246,-109.1247362,-112.4086742,-100.6592711
33894,-92.34395246,-112.0249945,-112.4086742,-100.6592711
33895,-92.34395246,-108.9972815,-112.4086742,-100.6592711
33896,-92.34395246,-108.9971886,-112.4086742,-100.6592711
33897,-92.34395246,-108.997173,-112.4086742,-104.7565455
33898,-92.34395246,-108.9971728,-112.4086742,-100.7559287
33899,-92.3601383,-108.9971728,-117.6074624,-139.2166541
33900,-92.36028114,-108.9971728,-112.5912278,-128.2122518
33901,-92.36030361,-113.0561648,-112.5920825,-116.2123389
33902,-92.36030396,-109.0558975,-112.5920895,-116.2123526
33903,-92.36030396,-109.0558955,-112.5920895,-116.2123528
33904,-92.36030396,-109.0558954,-112.5920895,-116.2123528
33905,-92.36030396,-109.0558954,-112.5920895,-123.6911838
33906,-210.8468426,-109.0558954,-112.5920895,-116.6885161
33907,-207.9355937,-109.0558954,-112.5920895,-116.6884943
33908,-216.9310241,-109.0558954,-112.5920895,-116.6884942
33909,-102.3929524,-109.0558954,-112.5920895,-116.6884942
33910,-92.4402204,-109.0558954,-112.5920895,-116.6884942
33911,-254.8729847,-109.0558954,-112.5920895,-116.6884942
33912,-249.8319515,-109.0558954,-112.5920895,-116.6884942
33913,-249.8317784,-109.0558954,-112.5920895,-116.6884942
33914,-249.8317666,-109.0558954,-112.5920895,-116.6884942
33915,-249.8317664,-109.0558954,-112.5920895,-116.6884942
33916,-249.8317664,-109.0558954,-112.5920895,-116.6884942
33917,-249.8317664,-109.0558954,-112.5920895,-116.6884942
33918,-249.8317664,-109.0558954,-112.5920895,-116.6884942
33919,-249.8317664,-109.0558954,-112.5920895,-116.6884942
33920,-249.8317664,-109.0558954,-1189.294303,-116.6884942
33921,-249.8317664,-109.0558954,-126.5872458,-116.6884942
33922,-249.8317664,-109.0558954,-115.7362549,-116.6884942
33923,-249.8317664,-109.0558954,-112.7359881,-116.6884942
33924,-249.8317664,-117.3309397,-112.7359812,-116.6884942
33925,-381.4033267,-109.3316709,-112.7359811,-122.0798941
33926,-405.0352591,-120.9665103,-112.7359811,-108.0807452
33927,-390.0352875,-120.2890687,-120.6156784,-108.0807706
33928,-390.035287,-109.2900943,-112.6162465,-108.0807711
33929,-390.035287,-109.2901163,-112.6162516,-108.0807711
33930,-390.035287,-109.2901166,-112.6366023,-108.0807711
33931,-390.035287,-109.2901166,-112.6366178,-108.0807711
33932,-390.035287,-109.2901166,-112.6366156,-108.0807711
33933,-390.035287,-111.3752748,-112.6366156,-108.0807711
33934,-390.035287,-109.3753044,-112.6366156,-108.0807711
33935,-390.035287,-109.375335,-112.6366156,-108.0807711
33936,-390.035287,-109.3753354,-112.6366156,-108.0807711
33937,-390.035287,-109.3753354,-112.6366156,-108.0807711
33938,-390.035287,-109.3753354,-112.6366156,-120.0853964
33939,-390.035287,-109.3753354,-112.6366156,-108.0853891
33940,-390.035287,-109.3753354,-112.6366156,-108.0853764
33941,-390.035287,-109.3753354,-112.6366156,-108.0853762
33942,-390.035287,-109.3753354,-112.6366156,-108.0853762
33943,-390.035287,-109.3753354,-112.6366156,-108.0853762
33944,-390.035287,-109.3753354,-112.6366156,-108.0853762
33945,-390.035287,-109.3753354,-112.6604919,-108.0853762
33946,-390.035287,-109.3753354,-112.6603447,-108.0853762
33947,-390.035287,-109.3753354,-112.6603434,-108.0853762
33948,-390.035287,-109.3753354,-112.6603433,-108.0853762
33949,-390.035287,-109.3753354,-112.6603433,-109.3137515
33950,-390.035287,-109.3753354,-112.2928894,-120.0139559
33951,-390.035287,-109.3753354,-112.2861305,-107.014098
33952,-390.035287,-109.3753354,-112.2860902,-107.0140995
33953,-394.5233268,-109.3753354,-112.28609,-107.0140995
33954,-374.5226092,-109.3753354,-112.28609,-106.6519199
33955,-382.5249589,-109.3753354,-112.28609,-106.6786493
33956,-374.5255113,-109.3753354,-112.28609,-106.6781487
33957,-374.5255156,-109.3753354,-112.28609,-106.6781372
33958,-374.5255156,-109.3753354,-112.28609,-106.6781369
33959,-374.5255156,-109.3753354,-112.28609,-106.6781369
33960,-374.5255156,-109.3753354,-112.28609,-106.6781369
33961,-374.5255156,-211.8604883,-112.28609,-106.6781369
33962,-374.5255156,-111.7158466,-112.28609,-106.6781369
33963,-374.5255156,-109.7169982,-112.28609,-106.6781369
33964,-374.5255156,-109.717019,-112.28609,-106.6781369
33965,-374.5255156,-109.7170194,-112.28609,-106.6781369
33966,-374.5255156,-109.7170194,-112.28609,-106.6781369
33967,-374.5255156,-109.7170194,-112.28609,-106.6781369
33968,-374.5255156,-109.7170194,-112.28609,-113.8378179
33969,-113.534516,-109.7170194,-112.28609,-106.8368106
33970,-122.1520323,-109.7170194,-112.28609,-106.836802
33971,-114.1524933,-109.7170194,-112.28609,-106.8368019
33972,-114.1525073,-109.7170194,-112.28609,-106.8368019
33973,-114.1525076,-109.7170194,-112.28609,-106.8368019
33974,-114.1525076,-109.7170194,-112.28609,-106.8368019
33975,-151.9541058,-109.7170194,-112.28609,-278.4807171
33976,-107.4063509,-109.7170194,-112.28609,-236.1247725
33977,-101.4041405,-109.7170194,-112.28609,-215.12315
33978,-101.4041208,-109.7170194,-112.28609,-215.1231393
33979,-101.4041207,-109.7170194,-112.28609,-215.1231392
33980,-101.4041207,-109.7170194,-112.28609,-215.1231392
33981,-101.4041207,-109.7170194,-112.28609,-215.1231392
33982,-101.4041207,-109.7170194,-112.28609,-215.1231392
33983,-101.4041207,-109.7170194,-112.28609,-215.1231392
33984,-101.4041207,-109.7170194,-114.317602,-215.1231392
33985,-101.4041207,-109.7170194,-112.315932,-215.1231392
33986,-101.4041207,-109.7170194,-112.3159185,-215.1231392
33987,-101.4041207,-135.3953239,-112.3159184,-247.1509659
33988,-101.4041207,-121.3954725,-112.3159184,-235.1505207
33989,-101.4041207,-121.3954738,-112.3159184,-235.1505188
33990,-101.4041207,-121.3954738,-112.3159184,-235.1505188
33991,-101.4041207,-121.3954738,-112.3159184,-235.1505188
33992,-101.4041207,-121.3954738,-112.3159184,-235.1505188
33993,-101.4041207,-121.3954738,-112.3159184,-242.6226972
33994,-101.4041207,-125.3689774,-112.3159184,-211.594866
33995,-101.4041207,-125.3688225,-112.3159184,-199.5953212
33996,-101.4041207,-125.3688214,-112.3159184,-199.595323
33997,-101.4041207,-125.3688214,-112.3159184,-199.595323
33998,-101.4041207,-125.3688214,-112.3159184,-199.595323
33999,-101.4041207,-125.3688214,-112.3159184,-199.595323
34000,-101.4041207,-125.3688214,-112.3159184,-199.595323
34001,-101.4041207,-125.3688214,-119.4210707,-199.595323
34002,-99.77620024,-129.459479,-126.5020232,-94.07869009
34003,-98.77449592,-120.5783387,-150.0726698,-91.08018915
34004,-92.7745589,-116.5783128,-140.1909109,-91.08019505
34005,-92.77456651,-116.5783154,-132.1905041,-91.08019498
34006,-92.77456663,-116.5783154,-132.1905016,-91.08019498
34007,-92.77456663,-116.5783154,-132.1905016,-91.08019498
34008,-92.77456663,-116.5783154,-132.1905016,-91.08019498
34009,-92.77456663,-116.5783154,-134.6227861,-91.08019498
34010,-92.77456663,-152.3280466,-150.1904193,-91.08019498
34011,-92.77456663,-132.9253687,-134.622786,-91.08019498
34012,-92.77456663,-134.6425677,-150.1904193,-91.08019498
34013,-92.77456663,-129.7461977,-107.8264682,-91.08019498
34014,-114.2366259,-125.746601,-114.2118992,-91.08019498
34015,-100.8167973,-125.7466091,-110.6443342,-91.08019498
34016,-102.9679823,-125.7466092,-94.49852335,-91.08019498
34017,-92.96719204,-125.7466092,-97.38377739,-91.08019498
34018,-92.96718475,-125.7466092,-92.38457484,-91.08019498
34019,-92.9671847,-125.7466092,-92.38458165,-91.08019498
34020,-92.9671847,-125.7466092,-92.38458171,-91.08019498
34021,-92.9671847,-125.7466092,-124.9649293,-91.08019498
34022,-92.9671847,-125.7466092,-114.5060601,-91.08019498
34023,-1182.171153,-125.7466092,-97.38384738,-91.08019498
34024,-118.3750244,-125.7466092,-92.38457533,-91.08019498
34025,-130.1064774,-125.7466092,-92.38458165,-91.08019498
34026,-119.1069433,-125.7466092,-92.38458171,-91.08019498
34027,-119.1069475,-125.7466092,-92.38458172,-91.08019498
34028,-119.1069476,-125.7466092,-92.38458171,-91.08019498
34029,-119.1336699,-125.7466092,-92.38458171,-91.08019498
34030,-119.1338553,-125.7466092,-92.38458171,-99.36666119
34031,-119.1338568,-125.7466092,-92.38458171,-94.55039668
34032,-119.1338568,-125.7466092,-92.38458171,-97.97265311
34033,-119.1338568,-125.7466092,-92.38458171,-121.628301
34034,-119.1338568,-125.7466092,-92.38458171,-107.6278608
34035,-119.1338568,-125.7466092,-92.38458171,-107.6278572
34036,-119.1338568,-125.7466092,-92.38458171,-107.6278572
34037,-119.1338568,-125.7466092,-92.38458171,-107.6278572
34038,-119.1338568,-125.7466092,-92.38458171,-107.6278572
34039,-119.1338568,-125.7466092,-92.38458171,-107.6278572
34040,-119.1338568,-125.7466092,-92.38458171,-245.8008893
34041,-119.1338568,-128.8187016,-97.50675721,-121.5519644
34042,-119.1338568,-125.8182416,-128.0715252,-107.5516433
34043,-290.5795734,-125.8182381,-108.0719885,-107.5516335
34044,-139.1377469,-125.8182381,-108.0719927,-107.5516333
34045,-119.1338873,-125.8182381,-108.0719928,-107.5516333
34046,-119.1338569,-125.8182381,-108.0719928,-107.5516333
34047,-119.1338568,-125.8182381,-108.0719928,-107.5516333
34048,-119.1338568,-125.8182381,-108.0719928,-107.5516333
34049,-119.1338568,-125.8182381,-108.0719928,-107.5516333
34050,-119.1338568,-125.8182381,-108.0719928,-107.5516333
34051,-119.1338568,-125.8182381,-108.0719928,-107.5516333
34052,-119.1338568,-125.8182381,-108.0719928,-107.5516333
34053,-119.1338568,-125.8182381,-112.0703932,-107.5516333
34054,-119.1338568,-125.8182381,-108.0704092,-107.5516333
34055,-119.1338568,-125.8182381,-108.0704136,-258.8165429
34056,-119.1338568,-125.8182381,-108.0704136,-255.0693895
34057,-119.1338568,-125.8182381,-108.0704136,-256.3174262
34058,-119.1338568,-125.8182381,-108.0704136,-253.3165831
34059,-119.1338568,-125.8182381,-108.0704136,-253.3165779
34060,-119.1338568,-116.9265277,-108.0704136,-253.3165779
34061,-119.1338568,-105.9265314,-134.6054156,-253.3165779
34062,-119.1338568,-105.9265353,-108.6044326,-253.3165779
34063,-119.1338568,-998.2688376,-108.6044237,-253.3165779
34064,-119.1338568,-119.6034464,-108.6044237,-253.3165779
34065,-119.1338568,-105.5997926,-113.4823302,-257.4509418
34066,-119.1338568,-105.5997686,-113.6051914,-261.6588683
34067,-119.1338568,-105.5997685,-113.4823367,-253.6602635
34068,-119.1338568,-105.5997685,-113.6051914,-253.6602728
34069,-119.1338568,-105.5997685,-113.4823367,-253.6602729
34070,-119.1338568,-105.5997685,-108.4830513,-253.6602729
34071,-119.1338568,-105.5997685,-108.4830573,-253.6602729
34072,-119.1338568,-105.5997685,-108.4830574,-253.6602729
34073,-119.1338568,-105.5997685,-108.4830574,-253.6602729
34074,-119.1338568,-105.5997685,-108.4830574,-253.6602729
34075,-119.1338568,-105.5997685,-108.4830574,-253.6602729
34076,-119.1338568,-105.5997685,-108.4830574,-253.6602729
34077,-119.1338568,-105.5997685,-108.4830574,-253.6602729
34078,-249.6104231,-105.5997685,-108.4830574,-253.6602729
34079,-236.5619964,-105.5997685,-108.4830574,-253.6602729
34080,-242.6669003,-105.5997685,-108.4830574,-253.6602729
34081,-238.5621724,-109.4928385,-108.4830574,-253.6602729
34082,-242.6668997,-105.421754,-108.4830574,-253.6602729
34083,-238.5621724,-105.4249406,-108.4830574,-253.6602729
34084,-242.6668997,-105.4249651,-108.4830574,-253.6602729
34085,-230.5466697,-111.5998912,-108.4830574,-253.6602729
34086,-373.2528837,-236.8654668,-108.4830574,-253.6602729
34087,-239.5464037,-112.53951,-108.4830574,-253.6602729
34088,-259.8048262,-111.3602353,-108.4830574,-253.6602729
34089,-275.7251173,-111.537148,-108.4830574,-253.6602729
34090,-128.8833103,-107.5373533,-135.2234056,-253.6602729
34091,-180.7267185,-105.5385485,-111.2961349,-253.6602729
34092,-176.7237002,-105.5385379,-260.7165167,-253.6602729
34093,-176.7236405,-105.5385377,-124.4756943,-253.6602729
34094,-176.72364,-105.5385377,-108.4765058,-253.6602729
34095,-176.72364,-105.5385377,-245.6235242,-253.6602729
34096,-176.72364,-105.5385377,-252.5499272,-253.6602729
34097,-176.72364,-105.5385377,-249.5500194,-253.6602729
34098,-176.72364,-105.5385377,-249.5500203,-253.6602729
34099,-176.72364,-105.5385377,-249.5500203,-253.6602729
34100,-176.72364,-105.5385377,-249.5500203,-253.6602729
34101,-176.72364,-105.5385377,-249.5500203,-253.6602729
34102,-176.72364,-105.5385377,-249.5500203,-253.6602729
34103,-176.72364,-105.5385377,-249.5500203,-253.6602729
34104,-176.72364,-114.1594606,-249.5500203,-253.6602729
34105,-176.72364,-110.9565764,-249.5500203,-253.6602729
34106,-176.72364,-108.5479823,-249.5500203,-253.6602729
34107,-176.72364,-157.9096193,-249.5500203,-253.6602729
34108,-176.72364,-148.9106121,-249.5500203,-253.6602729
34109,-176.72364,-148.910625,-249.5500203,-347.5287869
34110,-176.72364,-148.9106251,-249.5500203,-255.6591198
34111,-176.72364,-148.9106251,-249.5500203,-347.5287869
34112,-176.72364,-148.9106251,-249.5500203,-255.6591198
34113,-176.72364,-148.9106251,-249.5500203,-347.5287869
34114,-176.72364,-148.9106251,-249.5500203,-255.6591198
34115,-176.72364,-148.9106251,-249.5500203,-347.5287869
34116,-176.72364,-148.9106251,-249.5500203,-255.6591198
34117,-176.72364,-148.9106251,-249.5500203,-347.5287869
34118,-176.72364,-148.9106251,-249.5500203,-347.528669
34119,-176.72364,-335.4460824,-249.5500203,-345.529254
34120,-176.72364,-518.1634604,-249.5500203,-345.5292503
34121,-176.72364,-511.0904418,-249.5500203,-345.5292503
34122,-176.72364,-508.0909629,-249.5500203,-345.5292503
34123,-176.72364,-508.090967,-249.5500203,-296.3236626
34124,-176.72364,-508.0909671,-249.5500203,-207.1953984
34125,-176.72364,-508.0909671,-249.5500203,-204.0478937
34126,-176.72364,-508.0909671,-249.5500203,-224.8216256
34127,-176.72364,-508.0909671,-249.5500203,-215.8210467
34128,-176.72364,-508.0909671,-249.5500203,-215.8210434
34129,-176.72364,-508.0909671,-249.5500203,-215.8210434
